Region;Alps
2.01.2016;0.097
3.01.2016;0.0833
4.01.2016;0.0739
5.01.2016;0.0645
6.01.2016;0.0515
7.01.2016;0.0413
8.01.2016;0.0359
9.01.2016;0.0308
10.01.2016;0.0409
11.01.2016;0.0626
12.01.2016;0.1008
13.01.2016;0.0704
14.01.2016;0.0475
15.01.2016;0.0332
16.01.2016;0.0243
17.01.2016;0.0161
18.01.2016;0.0117
19.01.2016;0.0108
20.01.2016;0.0077
21.01.2016;0.0034
22.01.2016;0
23.01.2016;0
24.01.2016;0
25.01.2016;0.1543
26.01.2016;0.4681
27.01.2016;0.4512
28.01.2016;0.4448
29.01.2016;0.445
30.01.2016;0.4243
31.01.2016;0.3864
1.02.2016;2.1633
2.02.2016;1.8653
3.02.2016;1.2777
4.02.2016;0.9291
5.02.2016;0.7312
6.02.2016;0.6182
7.02.2016;0.599
8.02.2016;0.5455
9.02.2016;0.4838
10.02.2016;0.4449
11.02.2016;0.3824
12.02.2016;0.3298
13.02.2016;0.2947
14.02.2016;0.2726
15.02.2016;0.2679
16.02.2016;0.2557
17.02.2016;0.2242
18.02.2016;0.2097
19.02.2016;0.2204
20.02.2016;0.1966
21.02.2016;1.8486
22.02.2016;1.9557
23.02.2016;1.5104
24.02.2016;1.1925
25.02.2016;0.913
26.02.2016;0.7225
27.02.2016;0.6012
28.02.2016;0.5064
29.02.2016;0.4341
1.03.2016;0.3753
2.03.2016;0.3312
3.03.2016;0.3364
4.03.2016;0.2918
5.03.2016;0.2746
6.03.2016;0.285
7.03.2016;0.2486
8.03.2016;0.2222
9.03.2016;0.2015
10.03.2016;0.1971
11.03.2016;0.2007
12.03.2016;0.1904
13.03.2016;0.1795
14.03.2016;0.1672
15.03.2016;0.1531
16.03.2016;0.14
17.03.2016;0.1373
18.03.2016;0.212
19.03.2016;0.2838
20.03.2016;0.3437
21.03.2016;0.4172
22.03.2016;0.4269
23.03.2016;0.3434
24.03.2016;0.2779
25.03.2016;0.2366
26.03.2016;0.2612
27.03.2016;0.2423
28.03.2016;0.3702
29.03.2016;0.5788
30.03.2016;0.6283
31.03.2016;1.0028
1.04.2016;1.7518
2.04.2016;1.829
3.04.2016;1.9398
4.04.2016;1.9782
5.04.2016;2.0633
6.04.2016;2.032
7.04.2016;2.1289
8.04.2016;1.9975
9.04.2016;1.768
10.04.2016;1.5475
11.04.2016;1.456
12.04.2016;1.674
13.04.2016;1.7599
14.04.2016;1.9082
15.04.2016;1.7167
16.04.2016;1.674
17.04.2016;1.8519
18.04.2016;1.9584
19.04.2016;1.8928
20.04.2016;1.726
21.04.2016;1.7945
22.04.2016;1.9013
23.04.2016;1.9352
24.04.2016;1.8928
25.04.2016;1.7114
26.04.2016;1.4895
27.04.2016;1.3492
28.04.2016;1.1846
29.04.2016;1.0476
30.04.2016;1.1634
1.05.2016;1.4036
2.05.2016;1.6961
3.05.2016;1.7236
4.05.2016;1.9513
5.05.2016;1.6547
6.05.2016;1.8349
7.05.2016;2.0221
8.05.2016;2.1653
9.05.2016;2.2206
10.05.2016;2.2414
11.05.2016;2.3417
12.05.2016;2.4285
13.05.2016;2.5937
14.05.2016;2.7875
15.05.2016;2.6007
16.05.2016;2.1933
17.05.2016;1.9777
18.05.2016;2.0124
19.05.2016;2.005
20.05.2016;2.1177
21.05.2016;2.1842
22.05.2016;2.3588
23.05.2016;2.4746
24.05.2016;2.3667
25.05.2016;2.3114
26.05.2016;2.341
27.05.2016;2.3751
28.05.2016;2.6004
29.05.2016;2.542
30.05.2016;2.4756
31.05.2016;2.5994
1.06.2016;2.8213
2.06.2016;2.8217
3.06.2016;2.6265
4.06.2016;2.7475
5.06.2016;2.7236
6.06.2016;2.5615
7.06.2016;2.3949
8.06.2016;2.2935
9.06.2016;2.3615
10.06.2016;2.4169
11.06.2016;2.1993
12.06.2016;2.1407
13.06.2016;2.1636
14.06.2016;2.2652
15.06.2016;2.4009
16.06.2016;2.2732
17.06.2016;2.3414
18.06.2016;2.354
19.06.2016;2.1943
20.06.2016;2.5203
21.06.2016;2.2852
22.06.2016;2.076
23.06.2016;1.962
24.06.2016;1.8893
25.06.2016;1.808
26.06.2016;1.8697
27.06.2016;2.3996
28.06.2016;2.0861
29.06.2016;1.8774
30.06.2016;1.766
1.07.2016;1.7118
2.07.2016;1.6733
3.07.2016;2.2885
4.07.2016;1.8954
5.07.2016;1.7402
6.07.2016;1.6184
7.07.2016;1.4274
8.07.2016;1.2588
9.07.2016;1.1517
10.07.2016;1.0542
11.07.2016;1.0027
12.07.2016;1.7377
13.07.2016;2.4369
14.07.2016;2.63
15.07.2016;2.3539
16.07.2016;2.0654
17.07.2016;2.0061
18.07.2016;2.0107
19.07.2016;1.8174
20.07.2016;1.6549
21.07.2016;1.3993
22.07.2016;1.3402
23.07.2016;1.2195
24.07.2016;1.1019
25.07.2016;1.2333
26.07.2016;1.8033
27.07.2016;1.8646
28.07.2016;2.338
29.07.2016;2.1057
30.07.2016;1.809
31.07.2016;1.443
1.08.2016;1.8197
2.08.2016;1.8884
3.08.2016;1.6513
4.08.2016;1.3907
5.08.2016;1.8095
6.08.2016;2.3334
7.08.2016;1.973
8.08.2016;1.7099
9.08.2016;1.8485
10.08.2016;2.9627
11.08.2016;2.557
12.08.2016;2.2787
13.08.2016;2.3117
14.08.2016;2.1031
15.08.2016;1.8724
16.08.2016;1.7174
17.08.2016;1.5378
18.08.2016;1.4185
19.08.2016;1.3402
20.08.2016;1.2339
21.08.2016;1.3928
22.08.2016;2.0211
23.08.2016;1.7854
24.08.2016;1.5043
25.08.2016;1.294
26.08.2016;1.1172
27.08.2016;0.9959
28.08.2016;0.9118
29.08.2016;1.7579
30.08.2016;2.0457
31.08.2016;1.629
1.09.2016;1.4185
2.09.2016;1.4214
3.09.2016;1.212
4.09.2016;1.0483
5.09.2016;1.6851
6.09.2016;3.1323
7.09.2016;2.6737
8.09.2016;2.2215
9.09.2016;1.9142
10.09.2016;1.6758
11.09.2016;1.4817
12.09.2016;1.3142
13.09.2016;1.1448
14.09.2016;1.0193
15.09.2016;0.9297
16.09.2016;0.8537
17.09.2016;1.2253
18.09.2016;1.8503
19.09.2016;1.9153
20.09.2016;2.2643
21.09.2016;1.9732
22.09.2016;1.6557
23.09.2016;1.3728
24.09.2016;1.1548
25.09.2016;0.9691
26.09.2016;0.8418
27.09.2016;0.7432
28.09.2016;0.6533
29.09.2016;0.5802
30.09.2016;0.5142
1.10.2016;0.4521
2.10.2016;0.4078
3.10.2016;0.6999
4.10.2016;0.8857
5.10.2016;1.2836
6.10.2016;1.0193
7.10.2016;0.8459
8.10.2016;0.8008
9.10.2016;0.886
10.10.2016;0.855
11.10.2016;0.788
12.10.2016;0.7788
13.10.2016;0.7387
14.10.2016;1.0992
15.10.2016;1.999
16.10.2016;1.7975
17.10.2016;1.542
18.10.2016;1.4528
19.10.2016;1.7188
20.10.2016;1.8302
21.10.2016;1.6206
22.10.2016;1.414
23.10.2016;1.3117
24.10.2016;1.3491
25.10.2016;1.6854
26.10.2016;2.1217
27.10.2016;1.8857
28.10.2016;1.574
29.10.2016;1.3265
30.10.2016;1.146
31.10.2016;0.996
1.11.2016;0.8688
2.11.2016;0.7821
3.11.2016;0.7158
4.11.2016;0.6582
5.11.2016;0.6103
6.11.2016;0.718
7.11.2016;0.8018
8.11.2016;0.7253
9.11.2016;0.6628
10.11.2016;0.6198
11.11.2016;0.573
12.11.2016;0.5427
13.11.2016;0.5037
14.11.2016;0.4715
15.11.2016;0.4586
16.11.2016;0.77
17.11.2016;1.593
18.11.2016;1.4032
19.11.2016;1.2279
20.11.2016;1.067
21.11.2016;0.9489
22.11.2016;0.9535
23.11.2016;0.9316
24.11.2016;0.8717
25.11.2016;0.7912
26.11.2016;0.7047
27.11.2016;0.6429
28.11.2016;0.5973
29.11.2016;0.5346
30.11.2016;0.4809
1.12.2016;0.4331
2.12.2016;0.3975
3.12.2016;0.3696
4.12.2016;0.3349
5.12.2016;0.305
6.12.2016;0.2768
7.12.2016;0.2519
8.12.2016;0.2313
9.12.2016;0.2154
10.12.2016;0.201
11.12.2016;0.1925
12.12.2016;0.1923
13.12.2016;0.1897
14.12.2016;0.1707
15.12.2016;0.1609
16.12.2016;0.1515
17.12.2016;0.1365
18.12.2016;0.1221
19.12.2016;0.1102
20.12.2016;0.0986
21.12.2016;0.0908
22.12.2016;0.086
23.12.2016;0.0792
24.12.2016;0.0724
25.12.2016;0.0741
26.12.2016;0.5144
27.12.2016;0.7447
28.12.2016;0.5455
29.12.2016;0.4086
30.12.2016;0.3162
31.12.2016;0.2542
1.01.2017;0.2184
2.01.2017;0.1918
3.01.2017;0.1666
4.01.2017;0.1451
5.01.2017;0.1252
6.01.2017;0.1039
7.01.2017;0.0854
8.01.2017;0.073
9.01.2017;0.0614
10.01.2017;0.054
11.01.2017;0.0491
12.01.2017;0.0429
13.01.2017;0.0379
14.01.2017;0.0351
15.01.2017;0.0281
16.01.2017;0.0207
17.01.2017;0.0156
18.01.2017;0.01
19.01.2017;0.0061
20.01.2017;0.0025
21.01.2017;0.0012
22.01.2017;0.0019
23.01.2017;0.0018
24.01.2017;0.0063
25.01.2017;0.0058
26.01.2017;0.006
27.01.2017;0.0069
28.01.2017;0.0228
29.01.2017;0.0279
30.01.2017;0.0288
31.01.2017;0.0615
1.02.2017;0.1323
2.02.2017;0.1052
3.02.2017;0.236
4.02.2017;0.231
5.02.2017;0.2279
6.02.2017;0.1567
7.02.2017;0.1104
8.02.2017;0.081
9.02.2017;0.0554
10.02.2017;0.042
11.02.2017;0.0418
12.02.2017;0.062
13.02.2017;0.0611
14.02.2017;0.0717
15.02.2017;0.1302
16.02.2017;0.1918
17.02.2017;0.2007
18.02.2017;0.1633
19.02.2017;0.114
20.02.2017;0.0852
21.02.2017;0.2193
22.02.2017;0.753
23.02.2017;0.7094
24.02.2017;0.6816
25.02.2017;0.4934
26.02.2017;0.3781
27.02.2017;0.3215
28.02.2017;0.3524
1.03.2017;0.309
2.03.2017;0.2833
3.03.2017;0.2772
4.03.2017;0.2703
5.03.2017;0.3337
6.03.2017;0.2747
7.03.2017;0.2499
8.03.2017;0.217
9.03.2017;0.7283
10.03.2017;0.9088
11.03.2017;0.5707
12.03.2017;0.4374
13.03.2017;0.3764
14.03.2017;0.332
15.03.2017;0.2887
16.03.2017;0.3268
17.03.2017;0.4772
18.03.2017;0.9455
19.03.2017;1.7533
20.03.2017;1.6895
21.03.2017;1.6571
22.03.2017;1.6268
23.03.2017;1.5995
24.03.2017;1.5152
25.03.2017;1.5431
26.03.2017;1.6172
27.03.2017;1.4815
28.03.2017;1.4437
29.03.2017;1.5033
30.03.2017;1.608
31.03.2017;1.7198
1.04.2017;1.801
2.04.2017;1.8137
3.04.2017;1.7618
4.04.2017;1.8346
5.04.2017;1.7547
6.04.2017;1.6181
7.04.2017;1.4842
8.04.2017;1.4568
9.04.2017;1.6554
10.04.2017;1.806
11.04.2017;1.8772
12.04.2017;1.7855
13.04.2017;1.7494
14.04.2017;1.6624
15.04.2017;1.6691
16.04.2017;1.7052
17.04.2017;1.6185
18.04.2017;1.5198
19.04.2017;1.3765
20.04.2017;1.2247
21.04.2017;1.0998
22.04.2017;1.0546
23.04.2017;1.1072
24.04.2017;1.0152
25.04.2017;1.287
26.04.2017;1.6299
27.04.2017;1.69
28.04.2017;1.5433
29.04.2017;1.4039
30.04.2017;1.3563
1.05.2017;1.5175
2.05.2017;1.6873
3.05.2017;1.7273
4.05.2017;1.7532
5.05.2017;1.8898
6.05.2017;1.9081
7.05.2017;2.1424
8.05.2017;2.2667
9.05.2017;2.2547
10.05.2017;2.0043
11.05.2017;1.9972
12.05.2017;2.1842
13.05.2017;2.4257
14.05.2017;2.3874
15.05.2017;2.4213
16.05.2017;2.4217
17.05.2017;2.3544
18.05.2017;2.3944
19.05.2017;2.4304
20.05.2017;2.3851
21.05.2017;2.21
22.05.2017;2.2005
23.05.2017;2.3018
24.05.2017;2.4076
25.05.2017;2.4577
26.05.2017;2.317
27.05.2017;2.2592
28.05.2017;2.2423
29.05.2017;2.2487
30.05.2017;2.233
31.05.2017;2.2443
1.06.2017;2.2623
2.06.2017;2.2444
3.06.2017;2.2223
4.06.2017;2.1799
5.06.2017;2.1485
6.06.2017;2.119
7.06.2017;2.1733
8.06.2017;2.0688
9.06.2017;2.0211
10.06.2017;2.063
11.06.2017;2.0436
12.06.2017;2.0161
13.06.2017;2.0301
14.06.2017;1.9795
15.06.2017;1.9208
16.06.2017;1.9177
17.06.2017;1.908
18.06.2017;1.8046
19.06.2017;1.7214
20.06.2017;1.7719
21.06.2017;2.1284
22.06.2017;1.902
23.06.2017;1.796
24.06.2017;1.7417
25.06.2017;1.7983
26.06.2017;1.8778
27.06.2017;1.7335
28.06.2017;1.6392
29.06.2017;1.6969
30.06.2017;1.9317
1.07.2017;1.8565
2.07.2017;1.7999
3.07.2017;2.4334
4.07.2017;2.0681
5.07.2017;1.8314
6.07.2017;1.6645
7.07.2017;1.5063
8.07.2017;1.6566
9.07.2017;1.7926
10.07.2017;2.1137
11.07.2017;2.2217
12.07.2017;2.0211
13.07.2017;2.0758
14.07.2017;1.9407
15.07.2017;2.4007
16.07.2017;2.149
17.07.2017;1.8382
18.07.2017;1.6346
19.07.2017;1.7333
20.07.2017;1.6461
21.07.2017;1.8652
22.07.2017;1.6594
23.07.2017;1.4954
24.07.2017;1.681
25.07.2017;2.0288
26.07.2017;2.048
27.07.2017;2.2134
28.07.2017;1.8405
29.07.2017;1.7255
30.07.2017;1.7476
31.07.2017;1.786
1.08.2017;1.62
2.08.2017;1.4376
3.08.2017;1.3518
4.08.2017;1.2864
5.08.2017;1.4132
6.08.2017;2.0149
7.08.2017;2.1343
8.08.2017;1.8157
9.08.2017;1.63
10.08.2017;1.4719
11.08.2017;1.9346
12.08.2017;1.9596
13.08.2017;1.7888
14.08.2017;1.6122
15.08.2017;1.4298
16.08.2017;1.2797
17.08.2017;1.167
18.08.2017;1.0546
19.08.2017;1.5389
20.08.2017;2.1542
21.08.2017;1.8443
22.08.2017;1.6251
23.08.2017;1.4174
24.08.2017;1.2574
25.08.2017;1.5705
26.08.2017;1.4144
27.08.2017;1.2591
28.08.2017;1.2263
29.08.2017;1.3044
30.08.2017;1.1753
31.08.2017;1.0576
1.09.2017;1.1509
2.09.2017;1.9439
3.09.2017;2.5116
4.09.2017;2.1693
5.09.2017;1.9892
6.09.2017;1.9046
7.09.2017;1.8999
8.09.2017;1.7662
9.09.2017;1.5651
10.09.2017;1.415
11.09.2017;1.4027
12.09.2017;1.5165
13.09.2017;1.7802
14.09.2017;1.6156
15.09.2017;1.6351
16.09.2017;1.6908
17.09.2017;1.6368
18.09.2017;1.4847
19.09.2017;1.5997
20.09.2017;1.9042
21.09.2017;1.8244
22.09.2017;1.8141
23.09.2017;1.9423
24.09.2017;2.0606
25.09.2017;1.9685
26.09.2017;1.833
27.09.2017;1.7053
28.09.2017;1.6041
29.09.2017;1.4749
30.09.2017;1.3137
1.10.2017;1.2345
2.10.2017;1.2898
3.10.2017;1.3573
4.10.2017;1.63
5.10.2017;1.4451
6.10.2017;1.6227
7.10.2017;1.6427
8.10.2017;1.5931
9.10.2017;1.7094
10.10.2017;1.7453
11.10.2017;1.7528
12.10.2017;1.7092
13.10.2017;1.6553
14.10.2017;1.5476
15.10.2017;1.361
16.10.2017;1.2212
17.10.2017;1.1163
18.10.2017;1.0203
19.10.2017;0.9218
20.10.2017;0.8355
21.10.2017;0.7658
22.10.2017;0.7296
23.10.2017;0.8689
24.10.2017;0.9474
25.10.2017;1.0917
26.10.2017;1.5337
27.10.2017;1.8906
28.10.2017;1.9081
29.10.2017;2.1426
30.10.2017;2.1083
31.10.2017;1.7705
1.11.2017;1.6159
2.11.2017;1.592
3.11.2017;1.7378
4.11.2017;1.7077
5.11.2017;1.5544
6.11.2017;1.5348
7.11.2017;1.399
8.11.2017;1.2987
9.11.2017;1.1992
10.11.2017;1.1341
11.11.2017;1.0613
12.11.2017;1.1527
13.11.2017;1.188
14.11.2017;1.0614
15.11.2017;0.9678
16.11.2017;0.911
17.11.2017;0.9046
18.11.2017;0.8461
19.11.2017;0.7996
20.11.2017;0.747
21.11.2017;0.7328
22.11.2017;0.8874
23.11.2017;0.842
24.11.2017;0.8053
25.11.2017;0.8115
26.11.2017;0.8148
27.11.2017;0.7308
28.11.2017;0.682
29.11.2017;0.6577
30.11.2017;0.6391
1.12.2017;0.6085
2.12.2017;0.5764
3.12.2017;0.5504
4.12.2017;0.5239
5.12.2017;0.4993
6.12.2017;0.4807
7.12.2017;0.4682
8.12.2017;0.4652
9.12.2017;0.4538
10.12.2017;0.4425
11.12.2017;0.4976
12.12.2017;0.6676
13.12.2017;0.5565
14.12.2017;0.4985
15.12.2017;0.4721
16.12.2017;0.4509
17.12.2017;0.4261
18.12.2017;0.4073
19.12.2017;0.3904
20.12.2017;0.3768
21.12.2017;0.366
22.12.2017;0.3828
23.12.2017;0.4612
24.12.2017;0.4262
25.12.2017;0.3939
26.12.2017;0.4031
27.12.2017;0.3898
28.12.2017;0.392
29.12.2017;0.3588
30.12.2017;0.3396
31.12.2017;0.935
1.01.2018;0.8677
2.01.2018;0.6821
3.01.2018;0.7157
4.01.2018;0.749
5.01.2018;1.8485
6.01.2018;1.5332
7.01.2018;1.2357
8.01.2018;1.0696
9.01.2018;1.0859
10.01.2018;1.0767
11.01.2018;0.8827
12.01.2018;0.7492
13.01.2018;0.6638
14.01.2018;0.6072
15.01.2018;0.5579
16.01.2018;0.5227
17.01.2018;0.509
18.01.2018;0.4724
19.01.2018;0.4645
20.01.2018;0.437
21.01.2018;0.4142
22.01.2018;0.3922
23.01.2018;0.4587
24.01.2018;0.4347
25.01.2018;0.5147
26.01.2018;0.5204
27.01.2018;0.4603
28.01.2018;0.4273
29.01.2018;0.444
30.01.2018;0.5237
31.01.2018;0.4959
1.02.2018;0.4585
2.02.2018;0.4252
3.02.2018;0.3913
4.02.2018;0.3638
5.02.2018;0.3388
6.02.2018;0.324
7.02.2018;0.3128
8.02.2018;0.3002
9.02.2018;0.2875
10.02.2018;0.2815
11.02.2018;0.2748
12.02.2018;0.2681
13.02.2018;0.2595
14.02.2018;0.2531
15.02.2018;0.2448
16.02.2018;0.2515
17.02.2018;0.273
18.02.2018;0.2601
19.02.2018;0.2468
20.02.2018;0.2408
21.02.2018;0.2329
22.02.2018;0.2265
23.02.2018;0.221
24.02.2018;0.2142
25.02.2018;0.207
26.02.2018;0.2013
27.02.2018;0.1998
28.02.2018;0.1973
1.03.2018;0.1923
2.03.2018;0.1871
3.03.2018;0.1819
4.03.2018;0.1831
5.03.2018;0.2078
6.03.2018;0.2348
7.03.2018;0.2407
8.03.2018;0.2509
9.03.2018;0.2413
10.03.2018;0.3419
11.03.2018;0.5481
12.03.2018;0.8363
13.03.2018;0.8322
14.03.2018;0.688
15.03.2018;0.5774
16.03.2018;0.586
17.03.2018;0.5658
18.03.2018;0.4975
19.03.2018;0.4576
20.03.2018;0.4031
21.03.2018;0.3539
22.03.2018;0.3188
23.03.2018;0.3059
24.03.2018;0.2954
25.03.2018;0.3203
26.03.2018;0.3908
27.03.2018;0.3904
28.03.2018;0.3558
29.03.2018;0.4749
30.03.2018;0.4977
31.03.2018;0.6883
1.04.2018;0.7221
2.04.2018;0.5476
3.04.2018;0.6299
4.04.2018;1.4511
5.04.2018;1.8339
6.04.2018;1.5703
7.04.2018;1.4271
8.04.2018;1.7065
9.04.2018;2.047
10.04.2018;2.0807
11.04.2018;2.0981
12.04.2018;2.1724
13.04.2018;2.2312
14.04.2018;2.1448
15.04.2018;2.1701
16.04.2018;2.3775
17.04.2018;2.3905
18.04.2018;2.3341
19.04.2018;2.3555
20.04.2018;2.4212
21.04.2018;2.4667
22.04.2018;2.5033
23.04.2018;2.5382
24.04.2018;2.6486
25.04.2018;2.5673
26.04.2018;2.5659
27.04.2018;2.4626
28.04.2018;2.46
29.04.2018;2.5165
30.04.2018;2.5278
1.05.2018;2.5199
2.05.2018;2.4333
3.05.2018;2.4764
4.05.2018;2.4973
5.05.2018;2.5028
6.05.2018;2.4867
7.05.2018;2.4518
8.05.2018;2.4501
9.05.2018;2.4468
10.05.2018;2.3496
11.05.2018;2.4538
12.05.2018;2.4623
13.05.2018;2.4321
14.05.2018;2.3809
15.05.2018;2.636
16.05.2018;2.5528
17.05.2018;2.4505
18.05.2018;2.3842
19.05.2018;2.3156
20.05.2018;2.3944
21.05.2018;2.3292
22.05.2018;2.2973
23.05.2018;2.2662
24.05.2018;2.3076
25.05.2018;2.3365
26.05.2018;2.3266
27.05.2018;2.2734
28.05.2018;2.2798
29.05.2018;2.2795
30.05.2018;2.2783
31.05.2018;2.2256
1.06.2018;2.2226
2.06.2018;2.2751
3.06.2018;2.2254
4.06.2018;2.2028
5.06.2018;2.1285
6.06.2018;2.098
7.06.2018;2.1141
8.06.2018;2.171
9.06.2018;2.0853
10.06.2018;2.0351
11.06.2018;2.0134
12.06.2018;2.016
13.06.2018;2.5773
14.06.2018;2.7556
15.06.2018;2.3104
16.06.2018;2.0791
17.06.2018;1.8941
18.06.2018;1.8081
19.06.2018;1.7464
20.06.2018;1.6588
21.06.2018;1.6252
22.06.2018;1.9316
23.06.2018;1.8045
24.06.2018;1.7299
25.06.2018;1.9469
26.06.2018;1.9611
27.06.2018;2.0165
28.06.2018;2.2758
29.06.2018;2.2614
30.06.2018;2.1003
1.07.2018;1.9319
2.07.2018;1.7679
3.07.2018;1.6284
4.07.2018;1.4828
5.07.2018;1.4265
6.07.2018;1.9686
7.07.2018;2.4048
8.07.2018;2.0392
9.07.2018;1.8179
10.07.2018;1.6471
11.07.2018;1.5349
12.07.2018;1.4843
13.07.2018;1.3922
14.07.2018;1.2895
15.07.2018;1.1903
16.07.2018;1.1317
17.07.2018;1.2099
18.07.2018;1.4434
19.07.2018;1.3195
20.07.2018;1.1621
21.07.2018;1.0512
22.07.2018;1.5236
23.07.2018;1.839
24.07.2018;1.572
25.07.2018;1.3969
26.07.2018;1.3788
27.07.2018;1.2558
28.07.2018;1.1208
29.07.2018;1.0142
30.07.2018;0.9229
31.07.2018;0.839
1.08.2018;0.766
2.08.2018;0.7078
3.08.2018;0.657
4.08.2018;0.6107
5.08.2018;0.5709
6.08.2018;0.5369
7.08.2018;0.5408
8.08.2018;0.5997
9.08.2018;0.5764
10.08.2018;0.5931
11.08.2018;0.729
12.08.2018;0.6317
13.08.2018;0.5812
14.08.2018;1.2921
15.08.2018;1.2725
