Region;Alps
13.12.1980;0.6071
14.12.1980;0.6388
15.12.1980;1.0462
16.12.1980;1.1197
17.12.1980;0.9574
18.12.1980;0.866
19.12.1980;0.8334
20.12.1980;0.844
21.12.1980;0.829
22.12.1980;0.7809
23.12.1980;0.7148
24.12.1980;1.2454
25.12.1980;1.2135
26.12.1980;1.0103
27.12.1980;0.8843
28.12.1980;0.7909
29.12.1980;0.7674
30.12.1980;0.6861
31.12.1980;0.7191
1.01.1981;0.7217
2.01.1981;0.6775
3.01.1981;0.7501
4.01.1981;1.0911
5.01.1981;0.8773
6.01.1981;0.706
7.01.1981;0.5456
8.01.1981;0.4947
9.01.1981;0.4735
10.01.1981;0.4953
11.01.1981;0.4595
12.01.1981;0.4421
13.01.1981;0.494
14.01.1981;0.494
15.01.1981;0.5193
16.01.1981;0.4899
17.01.1981;0.4431
18.01.1981;0.4465
19.01.1981;0.4747
20.01.1981;0.4413
21.01.1981;0.4187
22.01.1981;0.3865
23.01.1981;0.3743
24.01.1981;0.3834
25.01.1981;0.3948
26.01.1981;0.4158
27.01.1981;0.4321
28.01.1981;0.3715
29.01.1981;0.353
30.01.1981;0.3747
31.01.1981;0.3609
1.02.1981;0.3743
2.02.1981;0.3776
3.02.1981;0.3943
4.02.1981;0.4177
5.02.1981;0.379
6.02.1981;0.3648
7.02.1981;0.3629
8.02.1981;0.4202
9.02.1981;0.4733
10.02.1981;0.5017
11.02.1981;0.4604
12.02.1981;0.4294
13.02.1981;0.4111
14.02.1981;0.3946
15.02.1981;0.3998
16.02.1981;0.3747
17.02.1981;0.3966
18.02.1981;0.4071
19.02.1981;0.3815
20.02.1981;0.3984
21.02.1981;0.396
22.02.1981;0.3991
23.02.1981;0.4404
24.02.1981;0.385
25.02.1981;0.4013
26.02.1981;0.3572
27.02.1981;0.3789
28.02.1981;0.4058
1.03.1981;0.3898
2.03.1981;0.3602
3.03.1981;0.318
4.03.1981;0.3164
5.03.1981;0.3215
6.03.1981;0.302
7.03.1981;0.2859
8.03.1981;0.2976
9.03.1981;0.6996
10.03.1981;1.2567
11.03.1981;5.7962
12.03.1981;7.2358
13.03.1981;4.3154
14.03.1981;2.5898
15.03.1981;1.729
16.03.1981;1.4903
17.03.1981;1.2397
18.03.1981;1.0742
19.03.1981;0.8954
20.03.1981;0.8079
21.03.1981;0.8148
22.03.1981;0.8997
23.03.1981;1.1982
24.03.1981;1.518
25.03.1981;5.4388
26.03.1981;6.8673
27.03.1981;5.3562
28.03.1981;3.6651
29.03.1981;4.4092
30.03.1981;6.3829
31.03.1981;7.1513
1.04.1981;7.3394
2.04.1981;6.9886
3.04.1981;6.4481
4.04.1981;5.6518
5.04.1981;4.7339
6.04.1981;4.4771
7.04.1981;5.3885
8.04.1981;5.7965
9.04.1981;5.4818
10.04.1981;5.6258
11.04.1981;5.7736
12.04.1981;5.6488
13.04.1981;6.588
14.04.1981;6.6992
15.04.1981;6.5596
16.04.1981;5.3481
17.04.1981;4.0812
18.04.1981;3.3466
19.04.1981;2.6159
20.04.1981;2.2912
21.04.1981;2.0004
22.04.1981;2.0519
23.04.1981;2.3598
24.04.1981;2.1743
25.04.1981;2.2058
26.04.1981;3.7106
27.04.1981;4.8563
28.04.1981;2.944
29.04.1981;1.9718
30.04.1981;1.6988
1.05.1981;3.2632
2.05.1981;2.9691
3.05.1981;1.9614
4.05.1981;1.6954
5.05.1981;1.6164
6.05.1981;1.5132
7.05.1981;3.106
8.05.1981;4.5003
9.05.1981;5.9969
10.05.1981;8.9304
11.05.1981;10.1445
12.05.1981;6.6849
13.05.1981;6.3071
14.05.1981;6.3615
15.05.1981;6.5596
16.05.1981;6.9224
17.05.1981;7.1154
18.05.1981;6.8042
19.05.1981;6.9001
20.05.1981;7.7375
21.05.1981;7.6012
22.05.1981;9.0705
23.05.1981;8.0337
24.05.1981;5.7595
25.05.1981;6.2743
26.05.1981;6.2646
27.05.1981;6.2619
28.05.1981;4.2963
29.05.1981;3.7775
30.05.1981;4.2319
31.05.1981;4.8767
1.06.1981;5.5985
2.06.1981;6.1105
3.06.1981;5.5682
4.06.1981;4.8357
5.06.1981;3.5064
6.06.1981;3.0667
7.06.1981;2.9963
8.06.1981;3.4093
9.06.1981;4.0971
10.06.1981;5.9258
11.06.1981;4.6583
12.06.1981;4.095
13.06.1981;4.1327
14.06.1981;3.5204
15.06.1981;3.7292
16.06.1981;3.2477
17.06.1981;2.7733
18.06.1981;2.3466
19.06.1981;3.3781
20.06.1981;2.6956
21.06.1981;2.8704
22.06.1981;4.093
23.06.1981;4.8479
24.06.1981;7.2496
25.06.1981;4.8516
26.06.1981;3.7044
27.06.1981;3.4199
28.06.1981;3.5859
29.06.1981;3.485
30.06.1981;2.4434
1.07.1981;2.1556
2.07.1981;2.212
3.07.1981;2.5571
4.07.1981;2.2286
5.07.1981;1.8438
6.07.1981;1.7426
7.07.1981;2.4511
8.07.1981;1.9765
9.07.1981;1.7778
10.07.1981;1.7471
11.07.1981;1.6748
12.07.1981;1.5923
13.07.1981;1.4782
14.07.1981;2.0735
15.07.1981;1.7665
16.07.1981;1.7633
17.07.1981;1.9467
18.07.1981;3.3198
19.07.1981;21.3291
20.07.1981;16.7026
21.07.1981;17.5232
22.07.1981;9.8325
23.07.1981;6.1581
24.07.1981;4.5059
25.07.1981;7.0883
26.07.1981;4.2635
27.07.1981;4.0976
28.07.1981;8.8132
29.07.1981;4.5221
30.07.1981;3.4955
31.07.1981;3.096
1.08.1981;2.864
2.08.1981;2.6652
3.08.1981;2.4781
4.08.1981;2.7636
5.08.1981;2.4761
6.08.1981;2.2858
7.08.1981;2.1163
8.08.1981;2.1813
9.08.1981;3.1786
10.08.1981;3.2842
11.08.1981;2.7042
12.08.1981;2.5756
13.08.1981;2.211
14.08.1981;1.9819
15.08.1981;1.8882
16.08.1981;1.7866
17.08.1981;4.4758
18.08.1981;2.5106
19.08.1981;2.1302
20.08.1981;2.0307
21.08.1981;4.2513
22.08.1981;2.6432
23.08.1981;4.0497
24.08.1981;4.6767
25.08.1981;5.4737
26.08.1981;3.1369
27.08.1981;3.8673
28.08.1981;10.835
29.08.1981;6.4983
30.08.1981;3.6101
31.08.1981;2.8387
1.09.1981;2.9222
2.09.1981;3.0343
3.09.1981;2.4072
4.09.1981;2.1317
5.09.1981;1.9556
6.09.1981;1.7887
7.09.1981;1.4881
8.09.1981;1.2824
9.09.1981;1.2379
10.09.1981;1.8076
11.09.1981;1.7699
12.09.1981;1.6273
13.09.1981;1.5703
14.09.1981;4.7683
15.09.1981;3.8797
16.09.1981;3.47
17.09.1981;5.8657
18.09.1981;3.7648
19.09.1981;2.7864
20.09.1981;2.4381
21.09.1981;2.1543
22.09.1981;1.9932
23.09.1981;1.9343
24.09.1981;2.5326
25.09.1981;2.8439
26.09.1981;2.5794
27.09.1981;2.1327
28.09.1981;1.9362
29.09.1981;2.2968
30.09.1981;2.5181
1.10.1981;2.6947
2.10.1981;2.167
3.10.1981;2.1175
4.10.1981;1.9889
5.10.1981;1.8029
6.10.1981;1.699
7.10.1981;1.6329
8.10.1981;1.6281
9.10.1981;1.5794
10.10.1981;1.5642
11.10.1981;2.5053
12.10.1981;2.4473
13.10.1981;2.4876
14.10.1981;2.1757
15.10.1981;4.2857
16.10.1981;5.2157
17.10.1981;3.098
18.10.1981;2.6004
19.10.1981;2.4648
20.10.1981;2.1038
21.10.1981;1.8988
22.10.1981;1.8196
23.10.1981;1.8001
24.10.1981;1.7464
25.10.1981;1.6613
26.10.1981;1.572
27.10.1981;2.1107
28.10.1981;1.906
29.10.1981;1.7134
30.10.1981;1.7658
31.10.1981;4.2672
1.11.1981;5.8474
2.11.1981;5.2985
3.11.1981;3.7968
4.11.1981;2.6577
5.11.1981;2.2288
6.11.1981;2.0314
7.11.1981;1.871
8.11.1981;1.756
9.11.1981;1.6843
10.11.1981;1.5547
11.11.1981;1.5535
12.11.1981;1.5076
13.11.1981;1.5054
14.11.1981;1.5168
15.11.1981;1.454
16.11.1981;1.5188
17.11.1981;1.599
18.11.1981;1.5784
19.11.1981;1.8114
20.11.1981;3.1211
21.11.1981;2.9337
22.11.1981;3.2165
23.11.1981;2.9178
24.11.1981;2.7125
25.11.1981;2.4476
26.11.1981;1.9947
27.11.1981;1.7941
28.11.1981;1.8143
29.11.1981;1.7696
30.11.1981;1.6646
1.12.1981;1.6502
2.12.1981;1.5744
3.12.1981;1.4749
4.12.1981;1.5051
5.12.1981;1.4548
6.12.1981;1.3904
7.12.1981;1.4368
8.12.1981;1.3826
9.12.1981;1.3624
10.12.1981;1.3211
11.12.1981;1.2431
12.12.1981;1.2249
13.12.1981;1.1478
14.12.1981;1.1966
15.12.1981;1.1515
16.12.1981;1.1003
17.12.1981;1.0463
18.12.1981;1.0541
19.12.1981;1.068
20.12.1981;1.064
21.12.1981;1.066
22.12.1981;1.0286
23.12.1981;1.0271
24.12.1981;1.0174
25.12.1981;0.986
26.12.1981;0.9202
27.12.1981;0.9127
28.12.1981;0.9208
29.12.1981;0.9034
30.12.1981;0.9141
31.12.1981;0.9492
1.01.1982;1.1515
2.01.1982;1.1147
3.01.1982;1.0713
4.01.1982;1.5295
5.01.1982;1.6575
6.01.1982;1.7149
7.01.1982;1.4977
8.01.1982;1.2529
9.01.1982;1.105
10.01.1982;1.0118
11.01.1982;0.9378
12.01.1982;0.8976
13.01.1982;0.9016
14.01.1982;0.906
15.01.1982;0.8968
16.01.1982;0.8178
17.01.1982;0.7564
18.01.1982;0.7528
19.01.1982;0.7356
20.01.1982;0.7255
21.01.1982;0.7261
22.01.1982;0.7292
23.01.1982;0.707
24.01.1982;0.6872
25.01.1982;0.6785
26.01.1982;0.6163
27.01.1982;0.5449
28.01.1982;0.5449
29.01.1982;0.4794
30.01.1982;0.5449
31.01.1982;0.9657
1.02.1982;0.6164
2.02.1982;0.5449
3.02.1982;0.4794
4.02.1982;0.4793
5.02.1982;0.3974
6.02.1982;0.3556
7.02.1982;0.3501
8.02.1982;0.4091
9.02.1982;0.4824
10.02.1982;0.4627
11.02.1982;0.4746
12.02.1982;0.5018
13.02.1982;0.5002
14.02.1982;0.5017
15.02.1982;0.4799
16.02.1982;0.4443
17.02.1982;0.4299
18.02.1982;0.4105
19.02.1982;0.4594
20.02.1982;0.3792
21.02.1982;0.3497
22.02.1982;0.3682
23.02.1982;0.3997
24.02.1982;0.3984
25.02.1982;0.3998
26.02.1982;0.3968
27.02.1982;0.3894
28.02.1982;0.3646
1.03.1982;0.4008
2.03.1982;0.473
3.03.1982;0.4213
4.03.1982;0.4432
5.03.1982;0.4607
6.03.1982;0.4614
7.03.1982;0.4521
8.03.1982;0.4614
9.03.1982;0.3709
10.03.1982;0.3664
11.03.1982;0.3726
12.03.1982;0.3038
13.03.1982;0.289
14.03.1982;0.2634
15.03.1982;0.2202
16.03.1982;0.2061
17.03.1982;0.2409
18.03.1982;0.2871
19.03.1982;0.2403
20.03.1982;0.2209
21.03.1982;0.209
22.03.1982;0.1978
23.03.1982;0.1784
24.03.1982;0.175
25.03.1982;0.2929
26.03.1982;0.4241
27.03.1982;0.7028
28.03.1982;1.0791
29.03.1982;1.0873
30.03.1982;1.1542
31.03.1982;1.1374
1.04.1982;1.1467
2.04.1982;1.3281
3.04.1982;1.614
4.04.1982;1.4405
5.04.1982;1.8544
6.04.1982;2.7071
7.04.1982;3.2306
8.04.1982;2.5078
9.04.1982;2.7475
10.04.1982;1.6331
11.04.1982;1.2908
12.04.1982;1.1185
13.04.1982;0.9428
14.04.1982;0.803
15.04.1982;0.7056
16.04.1982;0.691
17.04.1982;0.9679
18.04.1982;0.9624
19.04.1982;0.8405
20.04.1982;0.7012
21.04.1982;0.6608
22.04.1982;0.6342
23.04.1982;0.5939
24.04.1982;0.579
25.04.1982;0.6374
26.04.1982;0.6179
27.04.1982;0.6582
28.04.1982;0.6365
29.04.1982;0.6138
30.04.1982;0.5995
1.05.1982;0.5595
2.05.1982;0.5785
3.05.1982;0.5972
4.05.1982;1.9871
5.05.1982;5.2502
6.05.1982;6.0887
7.05.1982;4.7985
8.05.1982;2.5433
9.05.1982;3.4829
10.05.1982;5.3267
11.05.1982;6.0589
12.05.1982;5.2145
13.05.1982;5.4504
14.05.1982;6.6128
15.05.1982;7.8387
16.05.1982;9.2098
17.05.1982;10.3252
18.05.1982;11.9573
19.05.1982;9.9306
20.05.1982;11.2819
21.05.1982;10.7125
22.05.1982;9.3906
23.05.1982;12.9325
24.05.1982;12.0711
25.05.1982;6.9496
26.05.1982;7.5034
27.05.1982;11.1116
28.05.1982;11.067
29.05.1982;18.9161
30.05.1982;9.5663
31.05.1982;11.7104
1.06.1982;10.89
2.06.1982;11.0952
3.06.1982;10.0633
4.06.1982;10.1468
5.06.1982;9.1821
6.06.1982;8.3859
7.06.1982;7.5098
8.06.1982;8.2977
9.06.1982;6.3449
10.06.1982;6.5937
11.06.1982;5.637
12.06.1982;7.6041
13.06.1982;5.4733
14.06.1982;4.7318
15.06.1982;3.5549
16.06.1982;4.6457
17.06.1982;7.1773
18.06.1982;4.8537
19.06.1982;5.3034
20.06.1982;4.4866
21.06.1982;4.1687
22.06.1982;4.2667
23.06.1982;4.5189
24.06.1982;4.9977
25.06.1982;4.2303
26.06.1982;5.0614
27.06.1982;12.4178
28.06.1982;6.8169
29.06.1982;5.0812
30.06.1982;5.2007
1.07.1982;3.5072
2.07.1982;3.145
3.07.1982;3.1271
4.07.1982;3.4399
5.07.1982;2.9422
6.07.1982;2.5393
7.07.1982;3.3018
8.07.1982;2.6074
9.07.1982;2.4206
10.07.1982;2.3056
11.07.1982;2.2198
12.07.1982;4.0018
13.07.1982;4.1785
14.07.1982;2.3876
15.07.1982;2.1864
16.07.1982;1.987
17.07.1982;1.8507
18.07.1982;2.6563
19.07.1982;2.5455
20.07.1982;1.9824
21.07.1982;1.7256
22.07.1982;1.9653
23.07.1982;1.8751
24.07.1982;1.8744
25.07.1982;1.9478
26.07.1982;8.3558
27.07.1982;13.8219
28.07.1982;4.4556
29.07.1982;3.5514
30.07.1982;2.6746
31.07.1982;3.0161
1.08.1982;3.0783
2.08.1982;2.4244
3.08.1982;2.1387
4.08.1982;4.6893
5.08.1982;2.8866
6.08.1982;2.2152
7.08.1982;2.2511
8.08.1982;2.1632
9.08.1982;1.8222
10.08.1982;1.7044
11.08.1982;1.6481
12.08.1982;1.5424
13.08.1982;1.4659
14.08.1982;1.3406
15.08.1982;1.2348
16.08.1982;2.0409
17.08.1982;1.5591
18.08.1982;1.5057
19.08.1982;1.4798
20.08.1982;1.8817
21.08.1982;2.4297
22.08.1982;1.5748
23.08.1982;1.2985
24.08.1982;1.2066
25.08.1982;1.1361
26.08.1982;1.0901
27.08.1982;1.0957
28.08.1982;1.0499
29.08.1982;1.2651
30.08.1982;1.223
31.08.1982;1.142
1.09.1982;1.0992
2.09.1982;1.0431
3.09.1982;0.9953
4.09.1982;0.9809
5.09.1982;0.9284
6.09.1982;0.9132
7.09.1982;0.8944
8.09.1982;0.8614
9.09.1982;0.9511
10.09.1982;0.9166
11.09.1982;0.8648
12.09.1982;0.7637
13.09.1982;0.7351
14.09.1982;0.6977
15.09.1982;0.6819
16.09.1982;0.6577
17.09.1982;0.6645
18.09.1982;0.6513
19.09.1982;0.6421
20.09.1982;0.6107
21.09.1982;0.6015
22.09.1982;0.6541
23.09.1982;3.0576
24.09.1982;4.3163
25.09.1982;1.5459
26.09.1982;1.1708
27.09.1982;1.1155
28.09.1982;1.0185
29.09.1982;0.9474
30.09.1982;0.873
1.10.1982;1.8861
2.10.1982;2.2678
3.10.1982;1.3955
4.10.1982;1.1427
5.10.1982;1.0997
6.10.1982;2.2564
7.10.1982;2.5715
8.10.1982;1.4065
9.10.1982;1.1954
10.10.1982;1.1236
11.10.1982;1.0504
12.10.1982;1.0527
13.10.1982;1.1145
14.10.1982;3.1883
15.10.1982;4.3816
16.10.1982;2.3775
17.10.1982;1.7927
18.10.1982;1.7833
19.10.1982;1.6898
20.10.1982;3.0027
21.10.1982;1.9529
22.10.1982;1.5868
23.10.1982;1.738
24.10.1982;1.5041
25.10.1982;2.2304
26.10.1982;1.8811
27.10.1982;1.4742
28.10.1982;1.2937
29.10.1982;1.2352
30.10.1982;1.1831
31.10.1982;1.0887
1.11.1982;1.0768
2.11.1982;0.9886
3.11.1982;0.955
4.11.1982;0.9247
5.11.1982;0.8847
6.11.1982;0.9058
7.11.1982;0.8432
8.11.1982;0.778
9.11.1982;0.7723
10.11.1982;0.7396
11.11.1982;0.7072
12.11.1982;0.711
13.11.1982;0.7133
14.11.1982;0.8083
15.11.1982;0.7982
16.11.1982;0.7415
17.11.1982;0.7138
18.11.1982;0.6761
19.11.1982;0.8369
20.11.1982;1.0541
21.11.1982;0.9336
22.11.1982;0.7897
23.11.1982;0.7486
24.11.1982;0.7761
25.11.1982;0.8236
26.11.1982;0.8328
27.11.1982;0.7986
28.11.1982;0.8771
29.11.1982;1.0156
30.11.1982;0.8457
1.12.1982;0.7457
2.12.1982;0.7062
3.12.1982;0.675
4.12.1982;0.6338
5.12.1982;0.6056
6.12.1982;0.5774
7.12.1982;0.5807
8.12.1982;0.5697
9.12.1982;0.6298
10.12.1982;0.6928
11.12.1982;0.7026
12.12.1982;0.6506
13.12.1982;0.6316
14.12.1982;0.5679
15.12.1982;0.5764
16.12.1982;1.3772
17.12.1982;1.6619
18.12.1982;1.1841
19.12.1982;0.9974
20.12.1982;0.7978
21.12.1982;0.84
22.12.1982;0.7663
23.12.1982;0.7099
24.12.1982;0.6678
25.12.1982;0.6434
26.12.1982;0.6018
27.12.1982;0.5695
28.12.1982;0.5952
29.12.1982;0.5731
30.12.1982;0.5414
31.12.1982;0.5341
1.01.1983;0.5504
2.01.1983;0.5472
3.01.1983;0.5419
4.01.1983;0.8071
5.01.1983;1.278
6.01.1983;2.9255
7.01.1983;1.6459
8.01.1983;1.2604
9.01.1983;0.9848
10.01.1983;0.813
11.01.1983;0.74
12.01.1983;0.688
13.01.1983;0.6689
14.01.1983;0.6641
15.01.1983;0.6578
16.01.1983;0.6458
17.01.1983;0.7212
18.01.1983;0.6678
19.01.1983;0.6228
20.01.1983;0.5641
21.01.1983;0.5358
22.01.1983;0.5255
23.01.1983;0.5037
24.01.1983;0.4957
25.01.1983;0.483
26.01.1983;0.7288
27.01.1983;1.9245
28.01.1983;1.7947
29.01.1983;1.4132
30.01.1983;1.4172
31.01.1983;1.233
1.02.1983;0.9655
2.02.1983;0.9062
3.02.1983;0.7143
4.02.1983;0.6304
5.02.1983;0.6188
6.02.1983;0.6063
7.02.1983;0.623
8.02.1983;0.5896
9.02.1983;0.5577
10.02.1983;0.5391
11.02.1983;0.5366
12.02.1983;0.5247
13.02.1983;0.5095
14.02.1983;0.4778
15.02.1983;0.471
16.02.1983;0.4462
17.02.1983;0.4214
18.02.1983;0.4045
19.02.1983;0.4142
20.02.1983;0.4226
21.02.1983;0.4119
22.02.1983;0.4056
23.02.1983;0.3731
24.02.1983;0.3669
25.02.1983;0.3621
26.02.1983;0.3872
27.02.1983;0.4635
28.02.1983;0.4232
1.03.1983;0.3923
2.03.1983;0.3719
3.03.1983;0.3489
4.03.1983;0.3468
5.03.1983;0.3491
6.03.1983;0.3584
7.03.1983;0.3544
8.03.1983;0.3745
9.03.1983;0.4561
10.03.1983;0.5896
11.03.1983;0.7126
12.03.1983;0.7045
13.03.1983;0.5694
14.03.1983;0.569
15.03.1983;0.6243
16.03.1983;0.7718
17.03.1983;0.7964
18.03.1983;0.7363
19.03.1983;0.9079
20.03.1983;1.3679
21.03.1983;1.1976
22.03.1983;1.1735
23.03.1983;1.0765
24.03.1983;0.8593
25.03.1983;0.9653
26.03.1983;0.9977
27.03.1983;0.8179
28.03.1983;0.7005
29.03.1983;0.6341
30.03.1983;0.5772
31.03.1983;0.5827
1.04.1983;0.7482
2.04.1983;0.7272
3.04.1983;0.8121
4.04.1983;0.7185
5.04.1983;0.6532
6.04.1983;0.6266
7.04.1983;0.6175
8.04.1983;0.8231
9.04.1983;2.4628
10.04.1983;3.9852
11.04.1983;4.9848
12.04.1983;3.805
13.04.1983;1.7162
14.04.1983;1.1669
15.04.1983;1.0901
16.04.1983;1.038
17.04.1983;1.0214
18.04.1983;1.6973
19.04.1983;4.5174
20.04.1983;5.1574
21.04.1983;5.5932
22.04.1983;7.8366
23.04.1983;5.4296
24.04.1983;5.7665
25.04.1983;5.6064
26.04.1983;6.1361
27.04.1983;7.2876
28.04.1983;5.4464
29.04.1983;5.418
30.04.1983;7.0302
1.05.1983;6.6767
2.05.1983;5.3062
3.05.1983;3.2599
4.05.1983;3.2036
5.05.1983;3.7417
6.05.1983;3.9361
7.05.1983;4.8314
8.05.1983;5.9606
9.05.1983;5.7319
10.05.1983;4.0617
11.05.1983;4.6037
12.05.1983;6.0639
13.05.1983;6.7764
14.05.1983;6.8202
15.05.1983;9.6271
16.05.1983;11.3202
17.05.1983;8.4062
18.05.1983;6.023
19.05.1983;5.1106
20.05.1983;4.9694
21.05.1983;5.4341
22.05.1983;5.7297
23.05.1983;5.3978
24.05.1983;4.2634
25.05.1983;2.9173
26.05.1983;2.1915
27.05.1983;2.187
28.05.1983;2.5849
29.05.1983;2.7873
30.05.1983;3.0395
31.05.1983;3.2356
1.06.1983;4.0322
2.06.1983;3.9763
3.06.1983;4.5843
4.06.1983;3.7535
5.06.1983;3.9741
6.06.1983;4.0924
7.06.1983;3.1609
8.06.1983;2.9128
9.06.1983;4.6386
10.06.1983;4.1352
11.06.1983;3.5333
12.06.1983;2.8038
13.06.1983;2.4232
14.06.1983;5.9318
15.06.1983;4.1343
16.06.1983;3.4205
17.06.1983;3.1043
18.06.1983;2.6678
19.06.1983;3.9609
20.06.1983;5.2227
21.06.1983;4.1817
22.06.1983;3.3543
23.06.1983;3.243
24.06.1983;2.7439
25.06.1983;2.5043
26.06.1983;2.4782
27.06.1983;4.3199
28.06.1983;7.1707
29.06.1983;3.6742
30.06.1983;2.6691
1.07.1983;2.8093
2.07.1983;5.319
3.07.1983;2.8745
4.07.1983;2.3636
5.07.1983;2.2042
6.07.1983;2.1071
7.07.1983;2.0788
8.07.1983;2.0029
9.07.1983;1.8527
10.07.1983;1.6366
11.07.1983;1.4754
12.07.1983;1.3566
13.07.1983;1.511
14.07.1983;1.3556
15.07.1983;1.1884
16.07.1983;1.0943
17.07.1983;1.0382
18.07.1983;1.0851
19.07.1983;1.125
20.07.1983;1.1012
21.07.1983;1.087
22.07.1983;1.0123
23.07.1983;0.9994
24.07.1983;0.9911
25.07.1983;1.0027
26.07.1983;0.9194
27.07.1983;0.8475
28.07.1983;0.8184
