Region;Alps
17.12.2006;0.0312
18.12.2006;0.0312
19.12.2006;0.0308
20.12.2006;0.0336
21.12.2006;0.0378
22.12.2006;0.0366
23.12.2006;0.0363
24.12.2006;0.0308
25.12.2006;0.0296
26.12.2006;0.0292
27.12.2006;0.0289
28.12.2006;0.0286
29.12.2006;0.0279
30.12.2006;0.0281
31.12.2006;0.0282
1.01.2007;0.0286
2.01.2007;0.0288
3.01.2007;0.0279
4.01.2007;0.028
5.01.2007;0.0278
6.01.2007;0.0276
7.01.2007;0.0288
8.01.2007;0.0299
9.01.2007;0.0322
10.01.2007;0.0477
11.01.2007;0.0621
12.01.2007;0.0652
13.01.2007;0.0622
14.01.2007;0.0608
15.01.2007;0.0542
16.01.2007;0.0487
17.01.2007;0.045
18.01.2007;0.0435
19.01.2007;0.1315
20.01.2007;0.2467
21.01.2007;0.1668
22.01.2007;0.1181
23.01.2007;0.0962
24.01.2007;0.0826
25.01.2007;0.0713
26.01.2007;0.0635
27.01.2007;0.0576
28.01.2007;0.053
29.01.2007;0.0502
30.01.2007;0.0481
31.01.2007;0.0464
1.02.2007;0.0438
2.02.2007;0.041
3.02.2007;0.0396
4.02.2007;0.0385
5.02.2007;0.0386
6.02.2007;0.0385
7.02.2007;0.0369
8.02.2007;0.0359
9.02.2007;0.0345
10.02.2007;0.0345
11.02.2007;0.0337
12.02.2007;0.0335
13.02.2007;0.0343
14.02.2007;0.033
15.02.2007;0.0378
16.02.2007;0.0375
17.02.2007;0.0372
18.02.2007;0.0372
19.02.2007;0.037
20.02.2007;0.0354
21.02.2007;0.0367
22.02.2007;0.0392
23.02.2007;0.0417
24.02.2007;0.0417
25.02.2007;0.0446
26.02.2007;0.041
27.02.2007;0.0368
28.02.2007;0.0461
1.03.2007;0.055
2.03.2007;0.0623
3.03.2007;0.0534
4.03.2007;0.0533
5.03.2007;0.0498
6.03.2007;0.0642
7.03.2007;0.086
8.03.2007;0.0909
9.03.2007;0.0683
10.03.2007;0.0607
11.03.2007;0.0536
12.03.2007;0.0432
13.03.2007;0.0502
14.03.2007;0.068
15.03.2007;0.0801
16.03.2007;0.0866
17.03.2007;0.0893
18.03.2007;0.0866
19.03.2007;0.0922
20.03.2007;0.0721
21.03.2007;0.0577
22.03.2007;0.0488
23.03.2007;0.0438
24.03.2007;0.041
25.03.2007;0.0374
26.03.2007;0.0371
27.03.2007;0.0398
28.03.2007;0.0404
29.03.2007;0.0425
30.03.2007;0.0433
31.03.2007;0.0445
1.04.2007;0.049
2.04.2007;0.0582
3.04.2007;0.0655
4.04.2007;0.0672
5.04.2007;0.0577
6.04.2007;0.062
7.04.2007;0.077
8.04.2007;0.0947
9.04.2007;0.097
10.04.2007;0.1022
11.04.2007;0.113
12.04.2007;0.1275
13.04.2007;0.155
14.04.2007;0.1692
15.04.2007;0.1744
16.04.2007;0.1733
17.04.2007;0.1703
18.04.2007;0.1638
19.04.2007;0.1465
20.04.2007;0.134
21.04.2007;0.1275
22.04.2007;0.1273
23.04.2007;0.1246
24.04.2007;0.129
25.04.2007;0.1246
26.04.2007;0.1206
27.04.2007;0.1149
28.04.2007;0.1078
29.04.2007;0.1048
30.04.2007;0.1028
1.05.2007;0.0978
2.05.2007;0.09
3.05.2007;0.0861
4.05.2007;0.0832
5.05.2007;0.0802
6.05.2007;0.0821
7.05.2007;0.0809
8.05.2007;0.0783
9.05.2007;0.1227
10.05.2007;0.1142
11.05.2007;0.0994
12.05.2007;0.0977
13.05.2007;0.0902
14.05.2007;0.0843
15.05.2007;0.084
16.05.2007;0.0846
17.05.2007;0.0964
18.05.2007;0.1489
19.05.2007;0.1218
20.05.2007;0.1012
21.05.2007;0.0894
22.05.2007;0.0821
23.05.2007;0.0777
24.05.2007;0.0717
25.05.2007;0.0677
26.05.2007;0.0653
27.05.2007;0.0629
28.05.2007;0.0605
29.05.2007;0.0703
30.05.2007;0.0779
31.05.2007;0.076
1.06.2007;0.1001
2.06.2007;0.1513
3.06.2007;0.1233
4.06.2007;0.1007
5.06.2007;0.0904
6.06.2007;0.0841
7.06.2007;0.0778
8.06.2007;0.0726
9.06.2007;0.0678
10.06.2007;0.0651
11.06.2007;0.0644
12.06.2007;0.0644
13.06.2007;0.0675
14.06.2007;0.0794
15.06.2007;0.0778
16.06.2007;0.0764
17.06.2007;0.0712
18.06.2007;0.0665
19.06.2007;0.0625
20.06.2007;0.0606
21.06.2007;0.0625
22.06.2007;0.0632
23.06.2007;0.0663
24.06.2007;0.0644
25.06.2007;0.0621
26.06.2007;0.078
27.06.2007;0.0828
28.06.2007;0.0847
29.06.2007;0.0789
30.06.2007;0.0738
1.07.2007;0.0663
2.07.2007;0.0685
3.07.2007;0.0686
4.07.2007;0.0907
5.07.2007;0.1156
6.07.2007;0.1233
7.07.2007;0.1042
8.07.2007;0.0908
9.07.2007;0.1281
10.07.2007;0.2813
11.07.2007;0.265
12.07.2007;0.2267
13.07.2007;0.1814
14.07.2007;0.1446
15.07.2007;0.1166
16.07.2007;0.0963
17.07.2007;0.0878
18.07.2007;0.0806
19.07.2007;0.0722
20.07.2007;0.0676
21.07.2007;0.0654
22.07.2007;0.0632
23.07.2007;0.0602
24.07.2007;0.0585
25.07.2007;0.0564
26.07.2007;0.0532
27.07.2007;0.0514
28.07.2007;0.0501
29.07.2007;0.0482
30.07.2007;0.0518
31.07.2007;0.0482
1.08.2007;0.0456
2.08.2007;0.0463
3.08.2007;0.0603
4.08.2007;0.0624
5.08.2007;0.0498
6.08.2007;0.0445
7.08.2007;0.0429
8.08.2007;0.0423
9.08.2007;0.0419
10.08.2007;0.0411
11.08.2007;0.0405
12.08.2007;0.0429
13.08.2007;0.0409
14.08.2007;0.0403
15.08.2007;0.0395
16.08.2007;0.0387
17.08.2007;0.0426
18.08.2007;0.0425
19.08.2007;0.0416
20.08.2007;0.045
21.08.2007;0.048
22.08.2007;0.0469
23.08.2007;0.0451
24.08.2007;0.0515
25.08.2007;0.0486
26.08.2007;0.0448
27.08.2007;0.0386
28.08.2007;0.037
29.08.2007;0.0414
30.08.2007;0.086
31.08.2007;0.1052
1.09.2007;0.1028
2.09.2007;0.1219
3.09.2007;0.1011
4.09.2007;0.1604
5.09.2007;0.2337
6.09.2007;0.28
7.09.2007;0.386
8.09.2007;0.4094
9.09.2007;0.3776
10.09.2007;0.3786
11.09.2007;0.4149
12.09.2007;0.4223
13.09.2007;0.3734
14.09.2007;0.2956
15.09.2007;0.2678
16.09.2007;0.2329
17.09.2007;0.2092
18.09.2007;0.2196
19.09.2007;0.2684
20.09.2007;0.251
21.09.2007;0.2321
22.09.2007;0.1967
23.09.2007;0.1631
24.09.2007;0.1276
25.09.2007;0.1175
26.09.2007;0.1094
27.09.2007;0.1023
28.09.2007;0.0967
29.09.2007;0.0878
30.09.2007;0.0898
1.10.2007;0.0886
2.10.2007;0.0751
3.10.2007;0.0707
4.10.2007;0.0691
5.10.2007;0.0656
6.10.2007;0.064
7.10.2007;0.0632
8.10.2007;0.0621
9.10.2007;0.0619
10.10.2007;0.0587
11.10.2007;0.0588
12.10.2007;0.0552
13.10.2007;0.057
14.10.2007;0.0564
15.10.2007;0.0522
16.10.2007;0.0513
17.10.2007;0.0491
18.10.2007;0.0532
19.10.2007;0.0569
20.10.2007;0.0591
21.10.2007;0.0499
22.10.2007;0.0471
23.10.2007;0.0465
24.10.2007;0.0458
25.10.2007;0.0464
26.10.2007;0.048
27.10.2007;0.0669
28.10.2007;0.067
29.10.2007;0.0637
30.10.2007;0.0641
31.10.2007;0.0727
1.11.2007;0.0727
2.11.2007;0.0704
3.11.2007;0.0615
4.11.2007;0.0661
5.11.2007;0.0726
6.11.2007;0.0697
7.11.2007;0.0662
8.11.2007;0.0674
9.11.2007;0.0678
10.11.2007;0.0646
11.11.2007;0.0653
12.11.2007;0.0693
13.11.2007;0.0646
14.11.2007;0.0627
15.11.2007;0.0599
16.11.2007;0.058
17.11.2007;0.0557
18.11.2007;0.0556
19.11.2007;0.0545
20.11.2007;0.0535
21.11.2007;0.0553
22.11.2007;0.0722
23.11.2007;0.1071
24.11.2007;0.1221
25.11.2007;0.1003
26.11.2007;0.0865
27.11.2007;0.0755
28.11.2007;0.0704
29.11.2007;0.0679
30.11.2007;0.0655
1.12.2007;0.0633
2.12.2007;0.0654
3.12.2007;0.0679
4.12.2007;0.0645
5.12.2007;0.06
6.12.2007;0.0591
7.12.2007;0.0619
8.12.2007;0.0673
9.12.2007;0.0651
10.12.2007;0.0604
11.12.2007;0.056
12.12.2007;0.0532
13.12.2007;0.055
14.12.2007;0.0505
15.12.2007;0.0492
16.12.2007;0.0487
17.12.2007;0.0476
18.12.2007;0.0468
19.12.2007;0.0555
20.12.2007;0.0495
21.12.2007;0.0438
22.12.2007;0.0437
23.12.2007;0.0434
24.12.2007;0.0425
25.12.2007;0.0416
26.12.2007;0.0404
27.12.2007;0.0423
28.12.2007;0.0392
29.12.2007;0.0369
30.12.2007;0.0364
31.12.2007;0.035
1.01.2008;0.0349
2.01.2008;0.0348
3.01.2008;0.0337
4.01.2008;0.0323
5.01.2008;0.0313
6.01.2008;0.0307
7.01.2008;0.03
8.01.2008;0.0298
9.01.2008;0.0295
10.01.2008;0.0289
11.01.2008;0.0289
12.01.2008;0.0286
13.01.2008;0.028
14.01.2008;0.0282
15.01.2008;0.0281
16.01.2008;0.0281
17.01.2008;0.0271
18.01.2008;0.0262
19.01.2008;0.0269
20.01.2008;0.0299
21.01.2008;0.0312
22.01.2008;0.0322
23.01.2008;0.0344
24.01.2008;0.0321
25.01.2008;0.0356
26.01.2008;0.0333
27.01.2008;0.0287
28.01.2008;0.0291
29.01.2008;0.0288
30.01.2008;0.0302
31.01.2008;0.0292
1.02.2008;0.0286
2.02.2008;0.0267
3.02.2008;0.0253
4.02.2008;0.0245
5.02.2008;0.023
6.02.2008;0.0222
7.02.2008;0.0243
8.02.2008;0.0247
9.02.2008;0.0218
10.02.2008;0.0208
11.02.2008;0.0205
12.02.2008;0.0201
13.02.2008;0.0202
14.02.2008;0.0204
15.02.2008;0.0205
16.02.2008;0.0229
17.02.2008;0.0217
18.02.2008;0.019
19.02.2008;0.0186
20.02.2008;0.0186
21.02.2008;0.0195
22.02.2008;0.019
23.02.2008;0.0235
24.02.2008;0.0372
25.02.2008;0.0533
26.02.2008;0.0615
27.02.2008;0.065
28.02.2008;0.058
29.02.2008;0.0576
1.03.2008;0.0728
2.03.2008;0.0809
3.03.2008;0.0869
4.03.2008;0.0876
5.03.2008;0.0629
6.03.2008;0.0497
7.03.2008;0.0427
8.03.2008;0.038
9.03.2008;0.0345
10.03.2008;0.0338
11.03.2008;0.0358
12.03.2008;0.0396
13.03.2008;0.0508
14.03.2008;0.049
15.03.2008;0.1232
16.03.2008;0.1225
17.03.2008;0.0953
18.03.2008;0.0796
19.03.2008;0.0642
20.03.2008;0.0554
21.03.2008;0.0504
22.03.2008;0.0451
23.03.2008;0.0408
24.03.2008;0.0371
25.03.2008;0.0343
26.03.2008;0.0317
27.03.2008;0.0297
28.03.2008;0.0277
29.03.2008;0.0264
30.03.2008;0.0287
31.03.2008;0.0429
1.04.2008;0.0676
2.04.2008;0.062
3.04.2008;0.0521
4.04.2008;0.0435
5.04.2008;0.0389
6.04.2008;0.0362
7.04.2008;0.0331
8.04.2008;0.0307
9.04.2008;0.0357
10.04.2008;0.0636
11.04.2008;0.1055
12.04.2008;0.1375
13.04.2008;0.0929
14.04.2008;0.0842
15.04.2008;0.0879
16.04.2008;0.0722
17.04.2008;0.064
18.04.2008;0.0699
19.04.2008;0.098
20.04.2008;0.1401
21.04.2008;0.1751
22.04.2008;0.2597
23.04.2008;0.2917
24.04.2008;0.2042
25.04.2008;0.2197
26.04.2008;0.2111
27.04.2008;0.1707
28.04.2008;0.1863
29.04.2008;0.2699
30.04.2008;0.2695
1.05.2008;0.2501
2.05.2008;0.224
3.05.2008;0.2312
4.05.2008;0.2491
5.05.2008;0.2575
6.05.2008;0.2544
7.05.2008;0.2653
8.05.2008;0.2787
9.05.2008;0.3002
10.05.2008;0.3202
11.05.2008;0.3384
12.05.2008;0.3365
13.05.2008;0.318
14.05.2008;0.3149
15.05.2008;0.3133
16.05.2008;0.3232
17.05.2008;0.3282
18.05.2008;0.3276
19.05.2008;0.3312
20.05.2008;0.3304
21.05.2008;0.3048
22.05.2008;0.274
23.05.2008;0.2747
24.05.2008;0.27
25.05.2008;0.2768
26.05.2008;0.2773
27.05.2008;0.2766
28.05.2008;0.2855
29.05.2008;0.2609
30.05.2008;0.2536
31.05.2008;0.2353
1.06.2008;0.2189
2.06.2008;0.212
3.06.2008;0.2033
4.06.2008;0.1935
5.06.2008;0.184
6.06.2008;0.1711
7.06.2008;0.1685
8.06.2008;0.1626
9.06.2008;0.1487
10.06.2008;0.1351
11.06.2008;0.1288
12.06.2008;0.1206
13.06.2008;0.1255
14.06.2008;0.1241
15.06.2008;0.1156
16.06.2008;0.1118
17.06.2008;0.1062
18.06.2008;0.0982
19.06.2008;0.0912
20.06.2008;0.0867
21.06.2008;0.0831
22.06.2008;0.08
23.06.2008;0.0791
24.06.2008;0.0774
25.06.2008;0.0781
26.06.2008;0.084
27.06.2008;0.0793
28.06.2008;0.0754
29.06.2008;0.0719
30.06.2008;0.0731
1.07.2008;0.0704
2.07.2008;0.0693
3.07.2008;0.0682
4.07.2008;0.0687
5.07.2008;0.0646
6.07.2008;0.0624
7.07.2008;0.063
8.07.2008;0.0631
9.07.2008;0.0601
10.07.2008;0.0576
11.07.2008;0.056
12.07.2008;0.0555
13.07.2008;0.0552
14.07.2008;0.0576
15.07.2008;0.0724
16.07.2008;0.0667
17.07.2008;0.0651
18.07.2008;0.0642
19.07.2008;0.061
20.07.2008;0.0651
21.07.2008;0.1509
22.07.2008;0.1584
23.07.2008;0.2574
24.07.2008;0.234
25.07.2008;0.1969
26.07.2008;0.1544
27.07.2008;0.1277
28.07.2008;0.1114
29.07.2008;0.1092
30.07.2008;0.1284
31.07.2008;0.1145
1.08.2008;0.1045
2.08.2008;0.0991
3.08.2008;0.0905
4.08.2008;0.0818
5.08.2008;0.0806
6.08.2008;0.0755
7.08.2008;0.0721
8.08.2008;0.1074
9.08.2008;0.1979
10.08.2008;0.1904
11.08.2008;0.1432
12.08.2008;0.1211
13.08.2008;0.1073
14.08.2008;0.0959
15.08.2008;0.0968
16.08.2008;0.1267
17.08.2008;0.1236
18.08.2008;0.1084
19.08.2008;0.0976
20.08.2008;0.0908
21.08.2008;0.0824
22.08.2008;0.0775
23.08.2008;0.0784
24.08.2008;0.0781
25.08.2008;0.0721
26.08.2008;0.071
27.08.2008;0.0689
28.08.2008;0.0676
29.08.2008;0.065
30.08.2008;0.0629
31.08.2008;0.0608
1.09.2008;0.0592
2.09.2008;0.0581
3.09.2008;0.0564
4.09.2008;0.0548
5.09.2008;0.0535
6.09.2008;0.052
7.09.2008;0.0524
8.09.2008;0.0512
9.09.2008;0.0497
10.09.2008;0.0485
11.09.2008;0.0466
12.09.2008;0.0463
13.09.2008;0.0472
14.09.2008;0.0463
15.09.2008;0.0473
16.09.2008;0.0486
17.09.2008;0.0477
18.09.2008;0.046
19.09.2008;0.0462
20.09.2008;0.0526
21.09.2008;0.0464
22.09.2008;0.0448
23.09.2008;0.0441
24.09.2008;0.043
25.09.2008;0.0447
26.09.2008;0.0545
27.09.2008;0.0485
28.09.2008;0.043
29.09.2008;0.0414
30.09.2008;0.0407
1.10.2008;0.0404
2.10.2008;0.0397
3.10.2008;0.0447
4.10.2008;0.0445
5.10.2008;0.0461
6.10.2008;0.0575
7.10.2008;0.0931
8.10.2008;0.0958
9.10.2008;
10.10.2008;
11.10.2008;
12.10.2008;
13.10.2008;
14.10.2008;
15.10.2008;
16.10.2008;
17.10.2008;
18.10.2008;
19.10.2008;
20.10.2008;
21.10.2008;
22.10.2008;
23.10.2008;
24.10.2008;
25.10.2008;
26.10.2008;
27.10.2008;
28.10.2008;
29.10.2008;
30.10.2008;
31.10.2008;
1.11.2008;
2.11.2008;
3.11.2008;
4.11.2008;
5.11.2008;
6.11.2008;
7.11.2008;
8.11.2008;
9.11.2008;
10.11.2008;
11.11.2008;
12.11.2008;
13.11.2008;
14.11.2008;
15.11.2008;
16.11.2008;
17.11.2008;
18.11.2008;
19.11.2008;
20.11.2008;
21.11.2008;
22.11.2008;
23.11.2008;
24.11.2008;
25.11.2008;
26.11.2008;0.0248
27.11.2008;0.0244
28.11.2008;0.0248
29.11.2008;0.0257
30.11.2008;0.0258
1.12.2008;0.0297
2.12.2008;0.0292
3.12.2008;0.0276
4.12.2008;0.0268
5.12.2008;0.0264
6.12.2008;0.0254
7.12.2008;0.0241
8.12.2008;0.0232
9.12.2008;0.0232
10.12.2008;0.0234
11.12.2008;0.0232
12.12.2008;0.0227
13.12.2008;0.0227
14.12.2008;0.0225
15.12.2008;0.0221
16.12.2008;0.022
17.12.2008;0.0231
18.12.2008;0.0229
19.12.2008;0.0225
20.12.2008;0.0222
21.12.2008;0.0478
22.12.2008;0.0566
23.12.2008;0.0596
24.12.2008;0.0348
25.12.2008;0.0278
26.12.2008;0.0261
27.12.2008;0.0238
28.12.2008;0.0224
29.12.2008;0.0219
30.12.2008;0.0223
31.12.2008;0.0208
1.01.2009;0.0205
2.01.2009;0.0201
3.01.2009;0.0195
4.01.2009;0.0192
5.01.2009;0.0188
6.01.2009;0.0184
7.01.2009;0.0179
8.01.2009;0.0172
9.01.2009;0.0168
10.01.2009;0.0165
11.01.2009;0.0176
12.01.2009;0.0163
13.01.2009;0.0159
14.01.2009;0.016
15.01.2009;0.0157
16.01.2009;0.0153
17.01.2009;0.0151
18.01.2009;0.0152
19.01.2009;0.0151
20.01.2009;0.0151
21.01.2009;0.0148
22.01.2009;0.0145
23.01.2009;0.0146
24.01.2009;0.0145
25.01.2009;0.014
26.01.2009;0.0137
27.01.2009;0.0134
28.01.2009;0.013
29.01.2009;0.0127
30.01.2009;0.0124
31.01.2009;0.0123
1.02.2009;0.0123
2.02.2009;0.0122
3.02.2009;0.0121
4.02.2009;0.012
5.02.2009;0.0123
6.02.2009;0.0131
7.02.2009;0.0145
8.02.2009;0.0157
9.02.2009;0.0122
10.02.2009;0.0113
11.02.2009;0.0107
12.02.2009;0.0103
13.02.2009;0.01
14.02.2009;0.0098
15.02.2009;0.0094
16.02.2009;0.0093
17.02.2009;0.0092
18.02.2009;0.0088
19.02.2009;0.0085
20.02.2009;0.0082
21.02.2009;0.0082
22.02.2009;0.0083
23.02.2009;0.0083
24.02.2009;0.0079
25.02.2009;0.0076
26.02.2009;0.0076
27.02.2009;0.0075
28.02.2009;0.0076
1.03.2009;0.0089
2.03.2009;0.0104
3.03.2009;0.0104
4.03.2009;0.0108
5.03.2009;0.0118
6.03.2009;0.0112
7.03.2009;0.0102
8.03.2009;0.0098
9.03.2009;0.0095
10.03.2009;0.009
11.03.2009;0.0086
12.03.2009;0.0082
13.03.2009;0.0085
14.03.2009;0.0091
15.03.2009;0.011
16.03.2009;0.0118
17.03.2009;0.0116
18.03.2009;0.0118
19.03.2009;0.0115
20.03.2009;0.0104
21.03.2009;0.0096
22.03.2009;0.0092
23.03.2009;0.0089
24.03.2009;0.0087
25.03.2009;0.0083
26.03.2009;0.008
27.03.2009;0.008
28.03.2009;0.0101
29.03.2009;0.0156
30.03.2009;0.0133
31.03.2009;0.0122
1.04.2009;0.0202
2.04.2009;0.0756
3.04.2009;0.1338
4.04.2009;0.1326
5.04.2009;0.1478
6.04.2009;0.1807
7.04.2009;0.1935
8.04.2009;0.2055
9.04.2009;0.2274
10.04.2009;0.2442
11.04.2009;0.2387
12.04.2009;0.2244
13.04.2009;0.2279
14.04.2009;0.2329
15.04.2009;0.2406
16.04.2009;0.2507
17.04.2009;0.2658
18.04.2009;0.2233
19.04.2009;0.2025
20.04.2009;0.2367
21.04.2009;0.2616
22.04.2009;0.2632
23.04.2009;0.2651
24.04.2009;0.2219
25.04.2009;0.2023
26.04.2009;0.2127
27.04.2009;0.2243
28.04.2009;0.2497
29.04.2009;0.251
30.04.2009;0.2119
1.05.2009;0.2009
2.05.2009;0.2189
3.05.2009;0.2352
4.05.2009;0.2529
5.05.2009;0.2442
6.05.2009;0.2389
7.05.2009;0.2681
8.05.2009;0.2749
9.05.2009;0.2965
10.05.2009;0.2961
11.05.2009;0.2981
12.05.2009;0.2958
13.05.2009;0.2993
14.05.2009;0.2948
15.05.2009;0.2924
16.05.2009;0.2885
17.05.2009;0.2759
18.05.2009;0.2686
19.05.2009;0.2716
20.05.2009;0.2502
21.05.2009;0.233
22.05.2009;0.2255
23.05.2009;0.2194
24.05.2009;0.2143
25.05.2009;0.2049
26.05.2009;0.1952
27.05.2009;0.2012
28.05.2009;0.1936
29.05.2009;0.1887
30.05.2009;0.1968
31.05.2009;0.2029
1.06.2009;0.1957
2.06.2009;0.1813
3.06.2009;0.1625
4.06.2009;0.1419
5.06.2009;0.1258
6.06.2009;0.1204
7.06.2009;0.1345
8.06.2009;0.1325
9.06.2009;0.123
10.06.2009;0.1134
11.06.2009;0.1068
12.06.2009;0.1042
13.06.2009;0.1011
14.06.2009;0.0963
15.06.2009;0.0916
16.06.2009;0.0946
17.06.2009;0.0944
18.06.2009;0.0894
19.06.2009;0.0885
20.06.2009;0.1858
21.06.2009;0.1717
22.06.2009;0.1573
23.06.2009;0.2643
24.06.2009;0.317
25.06.2009;0.2878
26.06.2009;0.2513
27.06.2009;0.2414
28.06.2009;0.2301
29.06.2009;0.2206
30.06.2009;0.2116
1.07.2009;0.1957
2.07.2009;0.1812
3.07.2009;0.1931
4.07.2009;0.1973
5.07.2009;0.1839
6.07.2009;0.1655
7.07.2009;0.1584
8.07.2009;0.1952
9.07.2009;0.1914
10.07.2009;0.1729
11.07.2009;0.1573
12.07.2009;0.1443
13.07.2009;0.1368
14.07.2009;0.1293
15.07.2009;0.1218
16.07.2009;0.1183
17.07.2009;0.1047
18.07.2009;0.1919
19.07.2009;0.2439
20.07.2009;0.2053
21.07.2009;0.1649
22.07.2009;0.1382
23.07.2009;0.1239
24.07.2009;0.114
25.07.2009;0.1241
26.07.2009;0.1108
27.07.2009;0.096
28.07.2009;0.097
29.07.2009;0.0911
30.07.2009;0.0892
31.07.2009;0.0887
1.08.2009;0.0832
2.08.2009;0.0812
3.08.2009;0.0827
4.08.2009;0.126
5.08.2009;0.1292
6.08.2009;0.1136
7.08.2009;0.1029
8.08.2009;0.0958
9.08.2009;0.0904
10.08.2009;0.0904
11.08.2009;0.138
12.08.2009;0.1285
13.08.2009;0.1145
14.08.2009;0.1385
15.08.2009;0.1333
16.08.2009;0.1249
17.08.2009;0.1187
18.08.2009;0.1223
19.08.2009;0.1246
20.08.2009;0.1184
21.08.2009;0.1059
22.08.2009;0.1031
23.08.2009;0.0988
24.08.2009;0.0899
25.08.2009;0.0877
26.08.2009;0.0865
27.08.2009;0.0814
28.08.2009;0.0741
29.08.2009;0.0909
30.08.2009;0.0981
31.08.2009;0.0917
1.09.2009;0.0818
2.09.2009;0.0848
3.09.2009;0.1506
4.09.2009;0.1887
5.09.2009;0.3179
6.09.2009;0.2758
7.09.2009;0.2114
8.09.2009;0.1715
9.09.2009;0.1349
10.09.2009;0.1298
11.09.2009;0.1201
12.09.2009;0.0976
13.09.2009;0.089
14.09.2009;0.1121
15.09.2009;0.1151
16.09.2009;0.105
17.09.2009;0.0963
18.09.2009;0.0881
19.09.2009;0.0822
20.09.2009;0.0778
21.09.2009;0.078
22.09.2009;0.0838
23.09.2009;0.0804
24.09.2009;0.0671
25.09.2009;0.064
26.09.2009;0.0638
27.09.2009;0.0637
28.09.2009;0.0587
29.09.2009;0.0528
30.09.2009;0.051
1.10.2009;0.0495
2.10.2009;0.0478
3.10.2009;0.0463
4.10.2009;0.0448
5.10.2009;0.0431
6.10.2009;0.0423
7.10.2009;0.0418
8.10.2009;0.0404
9.10.2009;0.0398
10.10.2009;0.0407
11.10.2009;0.0445
12.10.2009;0.0478
13.10.2009;0.0482
14.10.2009;0.0475
15.10.2009;0.0466
16.10.2009;0.0458
17.10.2009;0.0456
18.10.2009;0.0459
19.10.2009;0.0462
20.10.2009;0.0477
21.10.2009;0.0501
22.10.2009;0.0762
23.10.2009;0.1193
24.10.2009;0.1319
25.10.2009;0.123
26.10.2009;0.138
27.10.2009;0.163
28.10.2009;0.138
29.10.2009;0.12
30.10.2009;0.1262
31.10.2009;0.1144
1.11.2009;0.0893
2.11.2009;0.0818
3.11.2009;0.0821
4.11.2009;0.0804
5.11.2009;0.0804
