Region;Alps
15.05.1991;2.4216
16.05.1991;1.2706
17.05.1991;1.326
18.05.1991;3.3886
19.05.1991;2.0386
20.05.1991;1.2844
21.05.1991;2.5156
22.05.1991;7.7815
23.05.1991;9.19
24.05.1991;3.9243
25.05.1991;1.4769
26.05.1991;1.7991
27.05.1991;2.1954
28.05.1991;1.4479
29.05.1991;2.0993
30.05.1991;3.2385
31.05.1991;3.8788
1.06.1991;4.938
2.06.1991;4.7806
3.06.1991;3.6337
4.06.1991;2.1433
5.06.1991;1.3801
6.06.1991;1.949
7.06.1991;3.2981
8.06.1991;2.4631
9.06.1991;3.386
10.06.1991;2.4708
11.06.1991;1.9156
12.06.1991;1.6302
13.06.1991;1.9698
14.06.1991;3.5747
15.06.1991;2.3278
16.06.1991;1.6646
17.06.1991;1.3799
18.06.1991;1.5671
19.06.1991;1.0354
20.06.1991;0.8844
21.06.1991;0.9906
22.06.1991;0.9555
23.06.1991;0.8553
24.06.1991;0.7724
25.06.1991;0.8367
26.06.1991;0.9254
27.06.1991;2.2785
28.06.1991;3.9186
29.06.1991;1.4943
30.06.1991;1.2219
1.07.1991;0.847
2.07.1991;0.6427
3.07.1991;0.5371
4.07.1991;0.5663
5.07.1991;2.726
6.07.1991;1.064
7.07.1991;0.6257
8.07.1991;0.5241
9.07.1991;2.0708
10.07.1991;1.1625
11.07.1991;0.6145
12.07.1991;0.485
13.07.1991;0.3875
14.07.1991;1.0837
15.07.1991;7.5101
16.07.1991;2.0729
17.07.1991;3.7177
18.07.1991;4.7437
19.07.1991;1.8544
20.07.1991;1.3213
21.07.1991;1.1377
22.07.1991;0.7195
23.07.1991;0.5418
24.07.1991;0.5079
25.07.1991;2.787
26.07.1991;4.5831
27.07.1991;10.0449
28.07.1991;12.4668
29.07.1991;5.7328
30.07.1991;1.7274
31.07.1991;1.8484
1.08.1991;3.6229
2.08.1991;13.4557
3.08.1991;17.815
4.08.1991;9.7983
5.08.1991;3.4545
6.08.1991;1.6234
7.08.1991;0.949
8.08.1991;0.6963
9.08.1991;0.5451
10.08.1991;0.4506
11.08.1991;0.3689
12.08.1991;0.3184
13.08.1991;0.3008
14.08.1991;1.0595
15.08.1991;0.4821
16.08.1991;0.59
17.08.1991;0.4026
18.08.1991;0.3377
19.08.1991;0.3037
20.08.1991;0.2492
21.08.1991;0.2194
22.08.1991;0.2009
23.08.1991;0.1823
24.08.1991;0.1638
25.08.1991;0.1489
26.08.1991;0.1379
27.08.1991;0.1279
28.08.1991;0.1207
29.08.1991;0.1136
30.08.1991;0.1064
31.08.1991;0.1082
1.09.1991;0.1157
2.09.1991;0.1113
3.09.1991;0.1068
4.09.1991;0.1023
5.09.1991;0.0978
6.09.1991;0.0933
7.09.1991;0.0888
8.09.1991;0.0918
9.09.1991;0.101
10.09.1991;0.0896
11.09.1991;0.0784
12.09.1991;0.0743
13.09.1991;0.0739
14.09.1991;0.0735
15.09.1991;0.0728
16.09.1991;0.0711
17.09.1991;0.3449
18.09.1991;0.4237
19.09.1991;0.2011
20.09.1991;0.152
21.09.1991;0.1957
22.09.1991;0.154
23.09.1991;0.7035
24.09.1991;0.5789
25.09.1991;0.2871
26.09.1991;0.2034
27.09.1991;0.1645
28.09.1991;0.1733
29.09.1991;0.1691
30.09.1991;0.1697
1.10.1991;0.8063
2.10.1991;1.7176
3.10.1991;1.4214
4.10.1991;0.6062
5.10.1991;0.3856
6.10.1991;0.2767
7.10.1991;0.2179
8.10.1991;0.1825
9.10.1991;0.159
10.10.1991;0.1384
11.10.1991;0.1282
12.10.1991;0.118
13.10.1991;0.1078
14.10.1991;0.0976
15.10.1991;0.0899
16.10.1991;0.0857
17.10.1991;0.0798
18.10.1991;0.0753
19.10.1991;0.0853
20.10.1991;0.0881
21.10.1991;0.0899
22.10.1991;0.0916
23.10.1991;0.0916
24.10.1991;0.0954
25.10.1991;0.1819
26.10.1991;0.2525
27.10.1991;0.3575
28.10.1991;0.4693
29.10.1991;0.4448
30.10.1991;0.3656
31.10.1991;0.3035
1.11.1991;0.2489
2.11.1991;0.2239
3.11.1991;0.3944
4.11.1991;0.5036
5.11.1991;0.4752
6.11.1991;0.3294
7.11.1991;0.2825
8.11.1991;1.0063
9.11.1991;0.8706
10.11.1991;0.6067
11.11.1991;0.4445
12.11.1991;0.3733
13.11.1991;0.3682
14.11.1991;0.4915
15.11.1991;0.4687
16.11.1991;0.4289
17.11.1991;0.3874
18.11.1991;0.3216
19.11.1991;0.3121
20.11.1991;0.4432
21.11.1991;0.5307
22.11.1991;0.3894
23.11.1991;0.3103
24.11.1991;0.2999
25.11.1991;0.5702
26.11.1991;0.5803
27.11.1991;0.4293
28.11.1991;0.4247
29.11.1991;0.4348
30.11.1991;0.4611
1.12.1991;0.3517
2.12.1991;0.2882
3.12.1991;0.2366
4.12.1991;0.2079
5.12.1991;0.1762
6.12.1991;0.1551
7.12.1991;0.1368
8.12.1991;0.1312
9.12.1991;0.128
10.12.1991;0.1476
11.12.1991;0.1338
12.12.1991;0.1374
13.12.1991;0.1483
14.12.1991;0.1592
15.12.1991;0.1749
16.12.1991;0.1848
17.12.1991;0.171
18.12.1991;0.1783
19.12.1991;0.2475
20.12.1991;0.3635
21.12.1991;0.3547
22.12.1991;3.6787
23.12.1991;12.0275
24.12.1991;2.815
25.12.1991;1.128
26.12.1991;0.7191
27.12.1991;0.6773
28.12.1991;0.5438
29.12.1991;0.4942
30.12.1991;0.4283
31.12.1991;0.3873
1.01.1992;0.37
2.01.1992;0.3305
3.01.1992;0.3305
4.01.1992;0.3482
5.01.1992;0.3378
6.01.1992;0.4795
7.01.1992;0.6641
8.01.1992;0.621
9.01.1992;0.509
10.01.1992;0.6539
11.01.1992;0.7174
12.01.1992;0.5777
13.01.1992;0.4606
14.01.1992;0.3853
15.01.1992;0.3389
16.01.1992;0.3074
17.01.1992;0.2944
18.01.1992;0.2644
19.01.1992;0.2496
20.01.1992;0.2293
21.01.1992;0.2293
22.01.1992;0.2293
23.01.1992;0.2145
24.01.1992;0.2188
25.01.1992;0.279
26.01.1992;0.3218
27.01.1992;0.2852
28.01.1992;0.2466
29.01.1992;0.2315
30.01.1992;0.3093
31.01.1992;0.3224
1.02.1992;0.2787
2.02.1992;0.3006
3.02.1992;0.2766
4.02.1992;0.2669
5.02.1992;0.2609
6.02.1992;0.7521
7.02.1992;0.4866
8.02.1992;0.3935
9.02.1992;0.4135
10.02.1992;0.4526
11.02.1992;0.3518
12.02.1992;0.3713
13.02.1992;1.15
14.02.1992;1.3455
15.02.1992;0.752
16.02.1992;0.7289
17.02.1992;0.5917
18.02.1992;0.4525
19.02.1992;0.3681
20.02.1992;0.3235
21.02.1992;0.294
22.02.1992;0.2729
23.02.1992;0.2513
24.02.1992;0.282
25.02.1992;0.3797
26.02.1992;0.4453
27.02.1992;0.5987
28.02.1992;0.8455
29.02.1992;1.0277
1.03.1992;1.1515
2.03.1992;1.198
3.03.1992;1.0643
4.03.1992;1.1287
5.03.1992;1.6028
6.03.1992;1.6531
7.03.1992;1.4785
8.03.1992;0.9601
9.03.1992;0.8793
10.03.1992;1.013
11.03.1992;0.9113
12.03.1992;0.6423
13.03.1992;0.6048
14.03.1992;0.8309
15.03.1992;0.6743
16.03.1992;0.5208
17.03.1992;0.4264
18.03.1992;0.3803
19.03.1992;0.4324
20.03.1992;0.9696
21.03.1992;3.0584
22.03.1992;2.2586
23.03.1992;1.7033
24.03.1992;1.1404
25.03.1992;0.866
26.03.1992;0.6698
27.03.1992;0.5322
28.03.1992;0.4439
29.03.1992;0.3927
30.03.1992;0.3696
31.03.1992;0.5427
1.04.1992;1.2294
2.04.1992;1.1358
3.04.1992;0.8457
4.04.1992;1.3623
5.04.1992;1.5935
6.04.1992;1.4064
7.04.1992;0.8036
8.04.1992;0.6168
9.04.1992;0.6316
10.04.1992;0.9417
11.04.1992;1.1518
12.04.1992;1.3171
13.04.1992;1.4236
14.04.1992;1.2263
15.04.1992;1.133
16.04.1992;0.9849
17.04.1992;0.6129
18.04.1992;0.4865
19.04.1992;1.5704
20.04.1992;2.8955
21.04.1992;1.3037
22.04.1992;1.6612
23.04.1992;3.5966
24.04.1992;3.1658
25.04.1992;4.592
26.04.1992;6.0103
27.04.1992;5.5794
28.04.1992;5.9839
29.04.1992;5.3882
30.04.1992;2.5661
1.05.1992;3.1485
2.05.1992;5.1061
3.05.1992;4.0912
4.05.1992;3.2651
5.05.1992;3.6325
6.05.1992;3.6005
7.05.1992;3.0855
8.05.1992;3.4025
9.05.1992;3.9198
10.05.1992;3.9342
11.05.1992;5.0093
12.05.1992;4.6315
13.05.1992;3.7478
14.05.1992;4.5526
15.05.1992;4.9952
16.05.1992;4.6467
17.05.1992;3.9697
18.05.1992;2.7038
19.05.1992;1.9511
20.05.1992;1.8794
21.05.1992;1.8787
22.05.1992;2.2158
23.05.1992;2.5906
24.05.1992;2.9767
25.05.1992;2.9422
26.05.1992;2.6025
27.05.1992;2.2647
28.05.1992;1.9257
29.05.1992;1.6612
30.05.1992;1.695
31.05.1992;1.5745
1.06.1992;1.8883
2.06.1992;1.9594
3.06.1992;1.7079
4.06.1992;2.1994
5.06.1992;1.6265
6.06.1992;1.1802
7.06.1992;0.901
8.06.1992;0.8091
9.06.1992;0.8411
10.06.1992;2.0234
11.06.1992;1.5129
12.06.1992;2.8808
13.06.1992;7.7486
14.06.1992;5.8183
15.06.1992;1.8949
16.06.1992;1.195
17.06.1992;1.1013
18.06.1992;1.3127
19.06.1992;0.9073
20.06.1992;0.8715
21.06.1992;0.7229
22.06.1992;0.6263
23.06.1992;0.7028
24.06.1992;0.6346
25.06.1992;0.53
26.06.1992;0.464
27.06.1992;0.3951
28.06.1992;0.3496
29.06.1992;0.3651
30.06.1992;0.3618
1.07.1992;0.3851
2.07.1992;0.4406
3.07.1992;0.7234
4.07.1992;0.9835
5.07.1992;1.4194
6.07.1992;0.6261
7.07.1992;0.5758
8.07.1992;2.5137
9.07.1992;1.0457
10.07.1992;1.104
11.07.1992;1.3325
12.07.1992;1.6913
13.07.1992;2.0104
14.07.1992;0.9887
15.07.1992;1.7139
16.07.1992;2.4597
17.07.1992;0.8657
18.07.1992;0.5921
19.07.1992;0.4709
20.07.1992;0.3935
21.07.1992;0.348
22.07.1992;0.3025
23.07.1992;0.284
24.07.1992;0.2404
25.07.1992;0.2182
26.07.1992;0.1917
27.07.1992;0.1734
28.07.1992;0.1619
29.07.1992;0.1429
30.07.1992;0.1379
31.07.1992;0.1288
1.08.1992;0.3181
2.08.1992;1.0989
3.08.1992;0.3738
4.08.1992;0.4637
5.08.1992;0.5513
6.08.1992;0.3286
7.08.1992;0.2401
8.08.1992;0.1993
9.08.1992;0.1709
10.08.1992;0.1486
11.08.1992;0.1338
12.08.1992;0.1434
13.08.1992;0.16
14.08.1992;0.1432
15.08.1992;0.4383
16.08.1992;0.2788
17.08.1992;0.1849
18.08.1992;0.1482
19.08.1992;0.1282
20.08.1992;0.1117
21.08.1992;0.1014
22.08.1992;0.0948
23.08.1992;0.0901
24.08.1992;0.1198
25.08.1992;0.1014
26.08.1992;0.0837
27.08.1992;0.0769
28.08.1992;0.0703
29.08.1992;0.0637
30.08.1992;0.0572
31.08.1992;0.0514
1.09.1992;0.5597
2.09.1992;0.9861
3.09.1992;0.4625
4.09.1992;1.893
5.09.1992;2.7023
6.09.1992;1.3897
7.09.1992;0.9778
8.09.1992;0.7397
9.09.1992;0.7545
10.09.1992;0.4657
11.09.1992;0.3088
12.09.1992;0.2244
13.09.1992;0.1728
14.09.1992;0.1685
15.09.1992;0.9675
16.09.1992;0.368
17.09.1992;0.2443
18.09.1992;0.1879
19.09.1992;0.1692
20.09.1992;0.1415
21.09.1992;0.1248
22.09.1992;0.1085
23.09.1992;0.0927
24.09.1992;0.0848
25.09.1992;0.0794
26.09.1992;0.0739
27.09.1992;0.0685
28.09.1992;0.0631
29.09.1992;0.1081
30.09.1992;2.3806
1.10.1992;2.4737
2.10.1992;0.9079
3.10.1992;0.4958
4.10.1992;0.368
5.10.1992;0.2943
6.10.1992;0.2797
7.10.1992;0.9196
8.10.1992;1.4584
9.10.1992;0.6892
10.10.1992;0.4553
11.10.1992;0.3512
12.10.1992;0.2793
13.10.1992;0.2346
14.10.1992;0.2012
15.10.1992;0.1812
16.10.1992;0.1716
17.10.1992;0.1646
18.10.1992;0.1737
19.10.1992;0.2136
20.10.1992;0.3249
21.10.1992;0.635
22.10.1992;0.9082
23.10.1992;0.6089
24.10.1992;0.517
25.10.1992;0.5635
26.10.1992;1.1439
27.10.1992;0.8092
28.10.1992;2.0262
29.10.1992;1.7863
30.10.1992;0.8701
31.10.1992;0.7117
1.11.1992;0.7162
2.11.1992;1.2587
3.11.1992;1.51
4.11.1992;1.6153
5.11.1992;2.342
6.11.1992;2.2404
7.11.1992;1.3585
8.11.1992;0.8205
9.11.1992;0.6919
10.11.1992;0.5903
11.11.1992;0.5397
12.11.1992;0.5902
13.11.1992;0.4844
14.11.1992;0.4324
15.11.1992;0.3915
16.11.1992;0.5509
17.11.1992;0.765
18.11.1992;0.5951
19.11.1992;0.6382
20.11.1992;0.9652
21.11.1992;0.6278
22.11.1992;7.1998
23.11.1992;17.113
24.11.1992;4.9464
25.11.1992;2.0042
26.11.1992;2.0693
27.11.1992;3.1531
28.11.1992;5.0027
29.11.1992;5.6355
30.11.1992;2.4031
1.12.1992;1.372
2.12.1992;0.8826
3.12.1992;0.9009
4.12.1992;0.8527
5.12.1992;0.7226
6.12.1992;0.6487
7.12.1992;0.4853
8.12.1992;0.4256
9.12.1992;0.3952
10.12.1992;0.3785
11.12.1992;0.3446
12.12.1992;0.3979
13.12.1992;0.487
14.12.1992;0.3994
15.12.1992;0.3818
16.12.1992;0.5697
17.12.1992;0.5779
18.12.1992;0.4793
19.12.1992;0.4468
20.12.1992;0.3919
21.12.1992;0.3592
22.12.1992;0.4201
23.12.1992;0.4767
24.12.1992;0.4494
25.12.1992;0.3828
26.12.1992;0.2867
27.12.1992;0.2478
28.12.1992;0.2118
29.12.1992;0.1922
30.12.1992;0.1733
31.12.1992;0.1631
1.01.1993;0.1518
2.01.1993;0.1397
3.01.1993;0.1276
4.01.1993;0.1128
5.01.1993;0.1045
6.01.1993;0.1014
7.01.1993;1.2561
8.01.1993;3.8033
9.01.1993;3.3748
10.01.1993;1.1911
11.01.1993;0.9287
12.01.1993;1.07
13.01.1993;1.1344
14.01.1993;0.7861
15.01.1993;0.7535
16.01.1993;0.5979
17.01.1993;0.6639
18.01.1993;0.6673
19.01.1993;0.5543
20.01.1993;0.4512
21.01.1993;0.3812
22.01.1993;0.35
23.01.1993;0.7242
24.01.1993;1.4618
25.01.1993;2.5441
26.01.1993;1.0655
27.01.1993;0.5835
28.01.1993;0.4409
29.01.1993;0.3928
30.01.1993;0.4058
31.01.1993;0.3396
1.02.1993;0.2726
2.02.1993;0.2972
3.02.1993;0.3478
4.02.1993;0.5305
5.02.1993;0.6998
6.02.1993;0.5985
7.02.1993;0.4874
8.02.1993;0.5212
9.02.1993;0.7114
10.02.1993;0.7301
11.02.1993;0.6663
12.02.1993;0.599
13.02.1993;0.574
14.02.1993;0.5362
15.02.1993;0.4462
16.02.1993;0.3408
17.02.1993;0.2747
18.02.1993;0.237
19.02.1993;0.2051
20.02.1993;0.1949
21.02.1993;0.188
22.02.1993;0.1807
23.02.1993;0.164
24.02.1993;0.1533
25.02.1993;0.1445
26.02.1993;0.136
27.02.1993;0.1318
28.02.1993;0.1324
1.03.1993;0.1097
2.03.1993;0.1071
3.03.1993;0.105
4.03.1993;0.1026
5.03.1993;0.0965
6.03.1993;0.0936
7.03.1993;0.0927
8.03.1993;0.0864
9.03.1993;0.0841
10.03.1993;0.1163
11.03.1993;0.176
12.03.1993;0.17
13.03.1993;0.3912
14.03.1993;0.7899
15.03.1993;1.0475
16.03.1993;1.2222
17.03.1993;3.5727
18.03.1993;6.6692
19.03.1993;5.1549
20.03.1993;3.086
21.03.1993;2.7544
22.03.1993;3.158
23.03.1993;4.132
24.03.1993;2.4941
25.03.1993;1.2447
26.03.1993;0.8058
27.03.1993;0.6268
28.03.1993;0.5338
29.03.1993;0.4515
30.03.1993;0.3801
31.03.1993;0.3325
1.04.1993;0.7641
2.04.1993;1.1963
3.04.1993;0.8901
4.04.1993;0.8288
5.04.1993;0.8097
6.04.1993;0.7203
7.04.1993;1.121
8.04.1993;1.0868
9.04.1993;0.7335
10.04.1993;0.7632
11.04.1993;1.019
12.04.1993;0.7189
13.04.1993;0.7549
14.04.1993;1.2035
15.04.1993;1.3907
16.04.1993;1.2691
17.04.1993;1.0307
18.04.1993;1.2662
19.04.1993;5.0206
20.04.1993;5.6965
21.04.1993;3.4382
22.04.1993;3.642
23.04.1993;3.4485
24.04.1993;3.8935
25.04.1993;3.8902
26.04.1993;3.9534
27.04.1993;3.9239
28.04.1993;3.2128
29.04.1993;2.7812
30.04.1993;2.4314
1.05.1993;2.4985
2.05.1993;2.3113
3.05.1993;1.8964
4.05.1993;2.458
5.05.1993;1.7571
6.05.1993;1.6817
7.05.1993;2.0894
8.05.1993;2.078
9.05.1993;2.2205
10.05.1993;2.5021
11.05.1993;2.5532
12.05.1993;2.4651
13.05.1993;2.0431
14.05.1993;1.4847
15.05.1993;1.1083
16.05.1993;1.3418
17.05.1993;1.2212
18.05.1993;1.2996
19.05.1993;1.4012
20.05.1993;1.3822
21.05.1993;1.2116
22.05.1993;0.8718
23.05.1993;0.7314
24.05.1993;0.779
25.05.1993;0.8126
26.05.1993;0.8254
27.05.1993;0.9282
28.05.1993;0.7653
29.05.1993;0.6482
30.05.1993;0.6486
31.05.1993;1.7809
1.06.1993;0.7938
2.06.1993;0.7846
3.06.1993;1.0945
4.06.1993;3.8108
5.06.1993;1.9599
6.06.1993;0.8682
7.06.1993;0.7476
8.06.1993;0.6774
9.06.1993;0.5797
10.06.1993;0.5783
11.06.1993;0.4792
12.06.1993;0.606
13.06.1993;0.4641
14.06.1993;0.3739
15.06.1993;0.7946
16.06.1993;2.6445
17.06.1993;2.0106
18.06.1993;2.0566
19.06.1993;0.7781
20.06.1993;0.8536
21.06.1993;0.8488
22.06.1993;0.7023
23.06.1993;0.5664
24.06.1993;2.8637
25.06.1993;1.2625
26.06.1993;1.5554
27.06.1993;6.7731
28.06.1993;6.965
29.06.1993;1.7929
30.06.1993;0.8615
1.07.1993;0.6089
2.07.1993;0.5056
3.07.1993;0.4083
4.07.1993;0.3287
5.07.1993;0.4543
6.07.1993;1.3139
7.07.1993;0.7058
8.07.1993;0.4606
9.07.1993;0.3774
10.07.1993;0.378
11.07.1993;0.4766
12.07.1993;0.6065
13.07.1993;1.3852
14.07.1993;0.782
15.07.1993;2.9679
16.07.1993;3.5529
17.07.1993;2.8263
18.07.1993;1.5402
19.07.1993;2.0422
20.07.1993;4.3622
21.07.1993;2.589
22.07.1993;1.0947
23.07.1993;1.3667
24.07.1993;0.8539
25.07.1993;2.3765
26.07.1993;4.5133
27.07.1993;1.5799
28.07.1993;8.049
29.07.1993;8.0536
30.07.1993;2.5068
31.07.1993;1.0558
1.08.1993;1.8813
2.08.1993;0.7427
3.08.1993;0.551
4.08.1993;0.4589
5.08.1993;0.412
6.08.1993;0.7452
7.08.1993;0.53
8.08.1993;0.3728
9.08.1993;0.2849
10.08.1993;0.2534
11.08.1993;0.5087
12.08.1993;0.3471
13.08.1993;0.2669
14.08.1993;0.2167
15.08.1993;0.19
16.08.1993;0.162
17.08.1993;0.3506
18.08.1993;0.4001
19.08.1993;0.2629
20.08.1993;0.2123
21.08.1993;0.1803
22.08.1993;0.1743
23.08.1993;0.2385
24.08.1993;1.0828
25.08.1993;1.4164
26.08.1993;1.2026
27.08.1993;0.6654
28.08.1993;2.6289
29.08.1993;2.5948
30.08.1993;1.0675
31.08.1993;1.7601
1.09.1993;4.351
2.09.1993;3.4338
3.09.1993;1.1091
4.09.1993;1.0551
5.09.1993;1.8124
6.09.1993;2.8342
7.09.1993;1.7821
8.09.1993;0.908
9.09.1993;0.5927
10.09.1993;0.4521
11.09.1993;0.409
12.09.1993;0.3381
13.09.1993;0.2869
14.09.1993;0.2656
15.09.1993;0.2582
16.09.1993;0.249
17.09.1993;0.2363
18.09.1993;0.2229
19.09.1993;0.1999
20.09.1993;0.1697
21.09.1993;0.1535
22.09.1993;0.146
23.09.1993;0.1439
24.09.1993;0.1338
25.09.1993;0.1374
26.09.1993;0.3243
27.09.1993;0.4535
28.09.1993;0.2643
29.09.1993;0.3514
30.09.1993;0.551
1.10.1993;0.342
2.10.1993;0.2572
3.10.1993;0.4555
4.10.1993;0.3471
5.10.1993;0.2384
6.10.1993;0.1988
7.10.1993;0.1624
8.10.1993;0.1378
9.10.1993;0.1371
10.10.1993;0.1568
11.10.1993;0.1301
12.10.1993;0.1215
13.10.1993;0.1096
14.10.1993;0.1006
15.10.1993;0.0867
16.10.1993;0.0806
17.10.1993;0.0721
18.10.1993;0.0654
19.10.1993;0.0591
20.10.1993;0.0552
21.10.1993;0.1964
22.10.1993;0.3424
23.10.1993;2.0478
24.10.1993;3.4243
25.10.1993;0.878
26.10.1993;0.4889
27.10.1993;0.3706
28.10.1993;0.2821
29.10.1993;0.2253
30.10.1993;0.1852
31.10.1993;0.1583
1.11.1993;0.1393
2.11.1993;0.1314
3.11.1993;0.118
4.11.1993;0.1088
5.11.1993;0.1012
6.11.1993;0.0987
7.11.1993;0.0884
8.11.1993;0.0753
9.11.1993;0.0674
10.11.1993;0.0574
11.11.1993;0.0506
12.11.1993;0.0459
13.11.1993;0.0423
14.11.1993;0.041
15.11.1993;0.101
16.11.1993;0.1049
17.11.1993;0.0982
18.11.1993;0.0929
19.11.1993;0.0905
20.11.1993;0.1225
21.11.1993;0.095
22.11.1993;0.0922
23.11.1993;0.0724
24.11.1993;0.0713
25.11.1993;0.0717
26.11.1993;0.1307
27.11.1993;0.112
28.11.1993;0.1537
29.11.1993;0.1249
30.11.1993;0.0902
1.12.1993;0.0745
2.12.1993;0.071
3.12.1993;0.0713
4.12.1993;0.213
5.12.1993;0.351
6.12.1993;0.2909
7.12.1993;0.2391
8.12.1993;0.1749
9.12.1993;0.3784
10.12.1993;0.605
11.12.1993;0.4119
12.12.1993;0.276
13.12.1993;0.1937
14.12.1993;0.1692
15.12.1993;0.1558
16.12.1993;0.144
17.12.1993;0.1369
18.12.1993;0.4748
19.12.1993;0.5425
20.12.1993;6.4373
21.12.1993;4.7482
22.12.1993;1.8026
23.12.1993;0.6819
24.12.1993;0.4808
25.12.1993;0.3852
26.12.1993;0.2995
27.12.1993;0.2352
28.12.1993;0.1924
29.12.1993;0.1728
30.12.1993;0.1557
31.12.1993;0.1581
1.01.1994;0.3209
2.01.1994;0.2865
3.01.1994;0.2551
4.01.1994;0.3212
5.01.1994;0.4851
6.01.1994;0.393
7.01.1994;0.5177
8.01.1994;0.8402
9.01.1994;0.831
10.01.1994;0.6446
11.01.1994;0.5008
12.01.1994;0.36
13.01.1994;0.3208
14.01.1994;0.3259
15.01.1994;0.2971
16.01.1994;0.2447
17.01.1994;0.1975
18.01.1994;0.1519
19.01.1994;0.1196
20.01.1994;0.114
21.01.1994;0.1028
22.01.1994;0.0898
23.01.1994;0.0852
24.01.1994;0.1564
25.01.1994;0.4693
26.01.1994;2.2406
27.01.1994;0.636
28.01.1994;0.4068
29.01.1994;0.2835
30.01.1994;0.2155
31.01.1994;0.2205
1.02.1994;0.2039
2.02.1994;0.1995
3.02.1994;0.1936
4.02.1994;0.2905
5.02.1994;0.4074
6.02.1994;0.3467
7.02.1994;0.3362
8.02.1994;0.3117
9.02.1994;0.2236
10.02.1994;0.177
11.02.1994;0.1605
12.02.1994;0.1401
13.02.1994;0.1202
14.02.1994;0.1093
15.02.1994;0.1029
16.02.1994;0.098
17.02.1994;0.0906
18.02.1994;0.0893
19.02.1994;0.089
20.02.1994;0.1007
21.02.1994;0.1025
22.02.1994;0.1198
23.02.1994;0.1229
24.02.1994;0.1614
25.02.1994;0.1578
26.02.1994;0.206
27.02.1994;0.5978
28.02.1994;0.7487
1.03.1994;0.5488
