Region;Alps
27.10.2007;0.16288
28.10.2007;0.16269
29.10.2007;0.16216
30.10.2007;0.162
31.10.2007;0.16195
1.11.2007;0.16142
2.11.2007;0.1609
3.11.2007;0.16067
4.11.2007;0.16072
5.11.2007;0.16036
6.11.2007;0.16061
7.11.2007;0.16101
8.11.2007;0.16104
9.11.2007;0.161
10.11.2007;0.161
11.11.2007;0.161
12.11.2007;0.16098
13.11.2007;0.16099
14.11.2007;0.16094
15.11.2007;0.16032
16.11.2007;0.16002
17.11.2007;0.16001
18.11.2007;0.16001
19.11.2007;0.15999
20.11.2007;0.15947
21.11.2007;0.15985
22.11.2007;0.16086
23.11.2007;0.16169
24.11.2007;0.16312
25.11.2007;0.16111
26.11.2007;0.15997
27.11.2007;0.15967
28.11.2007;0.15974
29.11.2007;0.16025
30.11.2007;0.15971
1.12.2007;0.15926
2.12.2007;0.15916
3.12.2007;0.15893
4.12.2007;0.1581
5.12.2007;0.15797
6.12.2007;0.158
7.12.2007;0.15932
8.12.2007;0.15967
9.12.2007;0.1583
10.12.2007;0.15743
11.12.2007;0.15691
12.12.2007;0.15611
13.12.2007;0.15596
14.12.2007;0.15564
15.12.2007;0.15508
16.12.2007;0.15498
17.12.2007;0.15456
18.12.2007;0.15401
19.12.2007;0.154
20.12.2007;0.15406
21.12.2007;0.15446
22.12.2007;0.15446
23.12.2007;0.154
24.12.2007;0.15351
25.12.2007;0.153
26.12.2007;0.15292
27.12.2007;0.15211
28.12.2007;0.152
29.12.2007;0.152
30.12.2007;0.1518
31.12.2007;0.15102
1.01.2008;0.15098
2.01.2008;0.15069
3.01.2008;0.15006
4.01.2008;0.14983
5.01.2008;0.14921
6.01.2008;0.149
7.01.2008;0.14894
8.01.2008;0.14876
9.01.2008;0.14812
10.01.2008;0.14801
11.01.2008;0.148
12.01.2008;0.14794
13.01.2008;0.14706
14.01.2008;0.14697
15.01.2008;0.14649
16.01.2008;0.1461
17.01.2008;0.14597
18.01.2008;0.14536
19.01.2008;0.14565
20.01.2008;0.14611
21.01.2008;0.14676
22.01.2008;0.14657
23.01.2008;0.14524
24.01.2008;0.1458
25.01.2008;0.14584
26.01.2008;0.14536
27.01.2008;0.14511
28.01.2008;0.14456
29.01.2008;0.14661
30.01.2008;0.14673
31.01.2008;0.14458
1.02.2008;0.144
2.02.2008;0.14311
3.02.2008;0.14216
4.02.2008;0.14196
5.02.2008;0.1413
6.02.2008;0.141
7.02.2008;0.1406
8.02.2008;0.14036
9.02.2008;0.14056
10.02.2008;0.1415
11.02.2008;0.14217
12.02.2008;0.14245
13.02.2008;0.14303
14.02.2008;0.14376
15.02.2008;0.1438
16.02.2008;0.14293
17.02.2008;0.14212
18.02.2008;0.14262
19.02.2008;0.14365
20.02.2008;0.14475
21.02.2008;0.14368
22.02.2008;0.14269
23.02.2008;0.14502
24.02.2008;0.1508
25.02.2008;0.15133
26.02.2008;0.15186
27.02.2008;0.15045
28.02.2008;0.14921
29.02.2008;0.14858
1.03.2008;0.15441
2.03.2008;0.15057
3.03.2008;0.14985
4.03.2008;0.14742
5.03.2008;0.14259
6.03.2008;0.14021
7.03.2008;0.13869
8.03.2008;0.13747
9.03.2008;0.13749
10.03.2008;0.14007
11.03.2008;0.14045
12.03.2008;0.14386
13.03.2008;0.1426
14.03.2008;0.14016
15.03.2008;0.1472
16.03.2008;0.1458
17.03.2008;0.14049
18.03.2008;0.13801
19.03.2008;0.13618
20.03.2008;0.13491
21.03.2008;0.134
22.03.2008;0.13316
23.03.2008;0.13241
24.03.2008;0.13197
25.03.2008;0.13124
26.03.2008;0.13062
27.03.2008;0.13001
28.03.2008;0.12974
29.03.2008;0.13073
30.03.2008;0.1346
31.03.2008;0.13921
1.04.2008;0.13957
2.04.2008;0.13709
3.04.2008;0.13347
4.04.2008;0.13141
5.04.2008;0.13072
6.04.2008;0.13014
7.04.2008;0.12912
8.04.2008;0.12891
9.04.2008;0.13117
10.04.2008;0.13791
11.04.2008;0.14472
12.04.2008;0.14307
13.04.2008;0.13645
14.04.2008;0.13744
15.04.2008;0.13696
16.04.2008;0.13322
17.04.2008;0.13447
18.04.2008;0.14159
19.04.2008;0.14509
20.04.2008;0.14914
21.04.2008;0.14743
22.04.2008;0.14373
23.04.2008;0.14233
24.04.2008;0.14128
25.04.2008;0.14164
26.04.2008;0.14175
27.04.2008;0.15121
28.04.2008;0.15874
29.04.2008;0.16333
30.04.2008;0.15635
1.05.2008;0.15217
2.05.2008;0.14865
3.05.2008;0.15032
4.05.2008;0.15233
5.05.2008;0.15623
6.05.2008;0.15693
7.05.2008;0.15876
8.05.2008;0.16083
9.05.2008;0.1626
10.05.2008;0.16125
11.05.2008;0.15893
12.05.2008;0.15773
13.05.2008;0.15712
14.05.2008;0.15711
15.05.2008;0.15656
16.05.2008;0.15538
17.05.2008;0.15342
18.05.2008;0.15669
19.05.2008;0.15625
20.05.2008;0.15214
21.05.2008;0.14947
22.05.2008;0.14746
23.05.2008;0.15028
24.05.2008;0.15206
25.05.2008;0.1542
26.05.2008;0.1544
27.05.2008;0.15768
28.05.2008;0.15933
29.05.2008;0.15973
30.05.2008;0.15916
31.05.2008;0.15807
1.06.2008;0.15833
2.06.2008;0.15942
3.06.2008;0.15793
4.06.2008;0.15724
5.06.2008;0.1575
6.06.2008;0.1575
7.06.2008;0.16188
8.06.2008;0.15942
9.06.2008;0.15844
10.06.2008;0.16073
11.06.2008;0.16121
12.06.2008;0.15991
13.06.2008;0.16125
14.06.2008;0.15879
15.06.2008;0.15672
16.06.2008;0.15676
17.06.2008;0.15958
18.06.2008;0.16451
19.06.2008;0.16389
20.06.2008;0.164
21.06.2008;0.16483
22.06.2008;0.16536
23.06.2008;0.1657
24.06.2008;0.16471
25.06.2008;0.16492
26.06.2008;0.16439
27.06.2008;0.16383
28.06.2008;0.16299
29.06.2008;0.16327
30.06.2008;0.16388
1.07.2008;0.16321
2.07.2008;0.16317
3.07.2008;0.16334
4.07.2008;0.16318
5.07.2008;0.16195
6.07.2008;0.16181
7.07.2008;0.16503
8.07.2008;0.16477
9.07.2008;0.163
10.07.2008;0.16255
11.07.2008;0.16265
12.07.2008;0.16394
13.07.2008;0.17046
14.07.2008;
15.07.2008;
16.07.2008;0.17077
17.07.2008;0.16965
18.07.2008;0.16954
19.07.2008;0.16799
20.07.2008;0.1693
21.07.2008;
22.07.2008;0.17629
23.07.2008;
24.07.2008;0.17271
25.07.2008;0.17104
26.07.2008;0.17177
27.07.2008;0.1725
28.07.2008;0.17033
29.07.2008;
30.07.2008;0.17155
31.07.2008;0.1706
1.08.2008;0.16981
2.08.2008;0.16981
3.08.2008;0.16918
4.08.2008;0.16878
5.08.2008;0.169
6.08.2008;0.16862
7.08.2008;0.16843
8.08.2008;0.17048
9.08.2008;
10.08.2008;0.17384
11.08.2008;0.17138
12.08.2008;0.17053
13.08.2008;0.17069
14.08.2008;0.16979
15.08.2008;
16.08.2008;
17.08.2008;
18.08.2008;0.17362
19.08.2008;0.1726
20.08.2008;0.17443
21.08.2008;0.17222
22.08.2008;0.17136
23.08.2008;0.17247
24.08.2008;0.17548
25.08.2008;0.17274
26.08.2008;0.17147
27.08.2008;0.17084
28.08.2008;0.17046
29.08.2008;0.17008
30.08.2008;0.16962
31.08.2008;0.16954
1.09.2008;0.17029
2.09.2008;0.17031
3.09.2008;0.16958
4.09.2008;0.16942
5.09.2008;0.16921
6.09.2008;0.16875
7.09.2008;0.17018
8.09.2008;0.17028
9.09.2008;0.16927
10.09.2008;0.169
11.09.2008;0.16952
12.09.2008;0.17004
13.09.2008;0.17092
14.09.2008;
15.09.2008;0.17584
16.09.2008;0.17446
17.09.2008;0.17322
18.09.2008;0.17197
19.09.2008;0.17142
20.09.2008;0.17085
21.09.2008;0.17097
22.09.2008;0.17032
23.09.2008;0.17
24.09.2008;0.1699
25.09.2008;0.16998
26.09.2008;0.16969
27.09.2008;0.16928
28.09.2008;0.16892
29.09.2008;0.16878
30.09.2008;0.16873
1.10.2008;0.16856
2.10.2008;0.16835
3.10.2008;0.16967
4.10.2008;0.16924
5.10.2008;0.1701
6.10.2008;0.17044
7.10.2008;0.16927
8.10.2008;0.16831
9.10.2008;0.16782
10.10.2008;0.16741
11.10.2008;0.16722
12.10.2008;0.1668
13.10.2008;0.16674
14.10.2008;0.16665
15.10.2008;0.16633
16.10.2008;0.16674
17.10.2008;0.16755
18.10.2008;0.16672
19.10.2008;0.16626
20.10.2008;0.16578
21.10.2008;0.16578
22.10.2008;0.16535
23.10.2008;0.16576
24.10.2008;0.16522
25.10.2008;0.16494
26.10.2008;0.16462
27.10.2008;0.16489
28.10.2008;0.16481
29.10.2008;0.16458
30.10.2008;0.16485
31.10.2008;0.16422
1.11.2008;0.1638
2.11.2008;0.16359
3.11.2008;0.16296
4.11.2008;0.163
5.11.2008;0.16254
6.11.2008;0.16212
7.11.2008;0.16202
8.11.2008;0.162
9.11.2008;0.16176
10.11.2008;0.16127
11.11.2008;0.161
12.11.2008;0.161
13.11.2008;0.16104
14.11.2008;0.16098
15.11.2008;0.16048
16.11.2008;0.16002
17.11.2008;0.1607
18.11.2008;0.16006
19.11.2008;0.15998
20.11.2008;0.15949
21.11.2008;0.15927
22.11.2008;0.15942
23.11.2008;0.15914
24.11.2008;0.15903
25.11.2008;0.159
26.11.2008;0.15876
27.11.2008;0.15897
28.11.2008;0.15873
29.11.2008;0.15801
30.11.2008;0.15798
1.12.2008;0.15768
2.12.2008;0.15702
3.12.2008;0.157
4.12.2008;0.157
5.12.2008;0.15643
6.12.2008;0.15602
7.12.2008;0.1559
8.12.2008;0.15572
9.12.2008;0.15564
10.12.2008;0.1551
11.12.2008;0.15499
12.12.2008;0.15453
13.12.2008;0.15411
14.12.2008;0.154
15.12.2008;0.15389
16.12.2008;0.15328
17.12.2008;0.153
18.12.2008;0.15299
19.12.2008;0.15277
20.12.2008;0.15221
21.12.2008;0.15201
22.12.2008;0.152
23.12.2008;0.15198
24.12.2008;0.15204
25.12.2008;0.15182
26.12.2008;0.15103
27.12.2008;0.15097
28.12.2008;0.15038
29.12.2008;0.15
30.12.2008;0.15
31.12.2008;0.15
1.01.2009;0.14971
2.01.2009;0.14902
3.01.2009;0.14897
4.01.2009;0.1484
5.01.2009;0.14801
6.01.2009;0.14772
7.01.2009;0.14705
8.01.2009;0.14688
9.01.2009;0.14638
10.01.2009;0.146
11.01.2009;0.14597
12.01.2009;0.14579
13.01.2009;0.14573
14.01.2009;0.14533
15.01.2009;0.14499
16.01.2009;0.14435
17.01.2009;0.14403
18.01.2009;0.14398
19.01.2009;0.14356
20.01.2009;0.14305
21.01.2009;0.14292
22.01.2009;0.1426
23.01.2009;0.14223
24.01.2009;0.14196
25.01.2009;0.14127
26.01.2009;0.141
27.01.2009;0.14085
28.01.2009;0.14018
29.01.2009;0.14
30.01.2009;0.13985
31.01.2009;0.13972
1.02.2009;0.1392
2.02.2009;0.139
3.02.2009;0.13975
4.02.2009;0.14051
5.02.2009;0.14041
6.02.2009;0.13958
7.02.2009;0.13898
8.02.2009;0.13836
9.02.2009;0.13783
10.02.2009;0.13723
11.02.2009;0.13682
12.02.2009;0.13601
13.02.2009;0.13581
14.02.2009;0.13508
15.02.2009;0.13499
16.02.2009;0.1346
17.02.2009;0.13401
18.02.2009;0.13381
19.02.2009;0.13317
20.02.2009;0.133
21.02.2009;0.13272
22.02.2009;0.13201
23.02.2009;0.13198
24.02.2009;0.13135
25.02.2009;0.13107
26.02.2009;0.13097
27.02.2009;0.1303
28.02.2009;0.13284
1.03.2009;0.13554
2.03.2009;0.13418
3.03.2009;0.13244
4.03.2009;0.13299
5.03.2009;0.13303
6.03.2009;0.13057
7.03.2009;0.12941
8.03.2009;0.12902
9.03.2009;0.12882
10.03.2009;0.12801
11.03.2009;0.12758
12.03.2009;0.127
13.03.2009;0.12695
14.03.2009;
15.03.2009;
16.03.2009;
17.03.2009;
18.03.2009;
19.03.2009;
20.03.2009;
21.03.2009;
22.03.2009;
23.03.2009;
24.03.2009;
25.03.2009;
26.03.2009;
27.03.2009;
28.03.2009;
29.03.2009;
30.03.2009;
31.03.2009;
1.04.2009;
2.04.2009;
3.04.2009;
4.04.2009;
5.04.2009;
6.04.2009;
7.04.2009;
8.04.2009;
9.04.2009;
10.04.2009;
11.04.2009;
12.04.2009;
13.04.2009;
14.04.2009;
15.04.2009;
16.04.2009;
17.04.2009;
18.04.2009;
19.04.2009;
20.04.2009;
21.04.2009;
22.04.2009;
23.04.2009;
24.04.2009;
25.04.2009;
26.04.2009;
27.04.2009;
28.04.2009;
29.04.2009;
30.04.2009;
1.05.2009;
2.05.2009;
3.05.2009;
4.05.2009;
5.05.2009;
6.05.2009;
7.05.2009;
8.05.2009;
9.05.2009;
10.05.2009;
11.05.2009;
12.05.2009;
13.05.2009;
14.05.2009;
15.05.2009;
16.05.2009;
17.05.2009;
18.05.2009;
19.05.2009;
20.05.2009;
21.05.2009;
22.05.2009;
23.05.2009;
24.05.2009;
25.05.2009;
26.05.2009;
27.05.2009;
28.05.2009;
29.05.2009;
30.05.2009;
31.05.2009;
1.06.2009;
2.06.2009;
3.06.2009;
4.06.2009;
5.06.2009;
6.06.2009;
7.06.2009;
8.06.2009;
9.06.2009;
10.06.2009;
11.06.2009;
12.06.2009;
13.06.2009;
14.06.2009;
15.06.2009;
16.06.2009;
17.06.2009;
18.06.2009;
19.06.2009;
20.06.2009;
21.06.2009;
22.06.2009;
23.06.2009;
24.06.2009;
25.06.2009;
26.06.2009;
27.06.2009;
28.06.2009;
29.06.2009;
30.06.2009;
1.07.2009;
2.07.2009;
3.07.2009;
4.07.2009;
5.07.2009;
6.07.2009;
7.07.2009;
8.07.2009;
9.07.2009;
10.07.2009;
11.07.2009;
12.07.2009;
13.07.2009;
14.07.2009;
15.07.2009;
16.07.2009;0.15421
17.07.2009;0.15425
18.07.2009;0.16216
19.07.2009;0.16334
20.07.2009;0.15818
21.07.2009;0.15644
22.07.2009;0.15567
23.07.2009;0.15543
24.07.2009;0.1561
25.07.2009;0.15918
26.07.2009;0.15679
27.07.2009;0.1552
28.07.2009;0.15594
29.07.2009;0.15503
30.07.2009;0.15477
31.07.2009;0.15432
1.08.2009;0.15371
2.08.2009;0.15394
3.08.2009;0.15899
4.08.2009;0.17461
5.08.2009;0.16225
6.08.2009;0.15885
7.08.2009;0.15732
8.08.2009;0.15661
9.08.2009;0.15589
10.08.2009;0.15588
11.08.2009;0.15652
12.08.2009;0.15532
13.08.2009;0.15474
14.08.2009;0.15484
15.08.2009;0.15424
16.08.2009;0.15374
17.08.2009;0.15338
18.08.2009;0.15359
19.08.2009;0.15311
20.08.2009;0.1525
21.08.2009;0.15259
22.08.2009;0.153
23.08.2009;0.15302
24.08.2009;0.15251
25.08.2009;0.15256
26.08.2009;0.1535
27.08.2009;0.15235
28.08.2009;0.15205
29.08.2009;0.15367
30.08.2009;0.15315
31.08.2009;0.15223
1.09.2009;0.1514
2.09.2009;
3.09.2009;
4.09.2009;
5.09.2009;
6.09.2009;
7.09.2009;
8.09.2009;
9.09.2009;
10.09.2009;0.14732
11.09.2009;0.14783
12.09.2009;0.14795
13.09.2009;0.14892
14.09.2009;0.15283
15.09.2009;0.15048
16.09.2009;0.14911
17.09.2009;0.14858
18.09.2009;0.14796
19.09.2009;0.14726
20.09.2009;0.14662
21.09.2009;0.1466
22.09.2009;0.14616
23.09.2009;0.14565
24.09.2009;0.14552
25.09.2009;0.14556
26.09.2009;0.14526
27.09.2009;0.14509
28.09.2009;0.14478
29.09.2009;0.14456
30.09.2009;0.14425
1.10.2009;0.14432
2.10.2009;0.14456
3.10.2009;0.14428
4.10.2009;0.14401
5.10.2009;0.14414
6.10.2009;0.14344
7.10.2009;0.14305
8.10.2009;0.14302
9.10.2009;0.14358
10.10.2009;0.14398
11.10.2009;0.14494
12.10.2009;0.14758
13.10.2009;0.14816
14.10.2009;0.14814
15.10.2009;0.14798
16.10.2009;0.14772
17.10.2009;0.1479
18.10.2009;0.14767
19.10.2009;0.14714
20.10.2009;0.1486
21.10.2009;0.14949
22.10.2009;0.15173
23.10.2009;0.15325
24.10.2009;0.15472
25.10.2009;0.15606
26.10.2009;0.16045
27.10.2009;0.15779
28.10.2009;0.15604
29.10.2009;0.15506
30.10.2009;0.15321
31.10.2009;0.15133
1.11.2009;0.14992
2.11.2009;0.15024
3.11.2009;0.15002
4.11.2009;0.14985
5.11.2009;0.14905
6.11.2009;0.1484
7.11.2009;0.14734
8.11.2009;0.14734
9.11.2009;0.14656
10.11.2009;0.14599
11.11.2009;0.14551
12.11.2009;0.14501
13.11.2009;0.14532
14.11.2009;0.14556
15.11.2009;0.14499
16.11.2009;0.14596
17.11.2009;0.14664
18.11.2009;0.15073
19.11.2009;0.1482
20.11.2009;0.14643
21.11.2009;0.14533
22.11.2009;0.14473
23.11.2009;0.14424
24.11.2009;0.14538
25.11.2009;0.14517
26.11.2009;0.14427
27.11.2009;0.14352
28.11.2009;0.14291
29.11.2009;0.14279
30.11.2009;0.14272
1.12.2009;0.14275
2.12.2009;0.14211
3.12.2009;0.14199
4.12.2009;0.14197
5.12.2009;0.14161
6.12.2009;0.14101
7.12.2009;0.1413
8.12.2009;0.14197
9.12.2009;0.14173
10.12.2009;0.1417
11.12.2009;0.14169
12.12.2009;0.14095
13.12.2009;0.14025
14.12.2009;0.14
15.12.2009;0.13975
16.12.2009;0.13909
17.12.2009;0.13898
18.12.2009;0.13879
19.12.2009;0.13819
20.12.2009;0.13801
21.12.2009;0.13776
22.12.2009;0.13715
23.12.2009;0.13692
24.12.2009;0.13691
25.12.2009;0.13682
26.12.2009;0.13609
27.12.2009;0.13603
28.12.2009;0.1357
29.12.2009;0.13511
30.12.2009;0.13499
31.12.2009;0.13484
1.01.2010;0.13443
2.01.2010;0.13398
3.01.2010;0.13392
4.01.2010;0.13375
5.01.2010;0.13333
6.01.2010;0.13301
7.01.2010;0.1326
8.01.2010;0.13209
9.01.2010;0.132
10.01.2010;0.13164
11.01.2010;0.13112
12.01.2010;0.131
13.01.2010;0.13083
14.01.2010;0.1302
15.01.2010;0.12998
16.01.2010;0.12994
17.01.2010;0.1297
18.01.2010;0.12901
19.01.2010;0.12899
20.01.2010;0.12894
21.01.2010;0.12842
22.01.2010;0.12798
23.01.2010;0.128
24.01.2010;0.1276
25.01.2010;0.127
26.01.2010;0.12658
27.01.2010;0.12603
28.01.2010;0.12601
29.01.2010;0.12589
30.01.2010;0.12517
31.01.2010;0.12495
1.02.2010;0.12464
2.02.2010;0.12402
3.02.2010;0.12397
4.02.2010;0.12328
5.02.2010;0.12302
6.02.2010;0.12292
7.02.2010;0.12219
8.02.2010;0.12204
9.02.2010;0.122
10.02.2010;0.12167
11.02.2010;0.12105
12.02.2010;0.12086
13.02.2010;0.12028
14.02.2010;0.12
15.02.2010;0.12
16.02.2010;0.11991
17.02.2010;0.11977
18.02.2010;0.11914
19.02.2010;0.11899
20.02.2010;0.11828
21.02.2010;0.11826
22.02.2010;0.118
23.02.2010;0.11796
24.02.2010;0.11826
25.02.2010;0.11926
26.02.2010;0.11856
27.02.2010;0.11785
28.02.2010;0.11842
1.03.2010;0.11942
2.03.2010;0.11845
3.03.2010;0.11709
4.03.2010;0.11658
5.03.2010;0.11578
6.03.2010;0.11504
7.03.2010;0.11472
8.03.2010;0.11415
9.03.2010;0.11398
10.03.2010;0.11375
11.03.2010;0.11304
12.03.2010;0.11295
13.03.2010;0.11244
14.03.2010;0.11227
15.03.2010;0.11201
16.03.2010;0.11175
17.03.2010;0.11146
18.03.2010;0.11276
19.03.2010;0.11549
20.03.2010;0.11808
21.03.2010;0.12314
22.03.2010;0.13216
23.03.2010;0.13326
24.03.2010;0.13704
25.03.2010;0.13895
26.03.2010;0.13849
27.03.2010;0.13183
28.03.2010;0.12744
29.03.2010;0.12916
30.03.2010;0.1313
31.03.2010;0.1286
1.04.2010;0.12353
2.04.2010;0.11979
3.04.2010;0.11793
4.04.2010;0.11678
5.04.2010;0.11624
6.04.2010;0.11954
7.04.2010;0.12538
8.04.2010;0.12906
9.04.2010;0.13008
10.04.2010;0.12742
11.04.2010;0.12288
12.04.2010;0.11869
13.04.2010;0.11651
