Region;Alps
4.09.2017;0.1288
5.09.2017;0.0431
6.09.2017;0.031
7.09.2017;0.0296
8.09.2017;0.0235
9.09.2017;0.0206
10.09.2017;0.0183
11.09.2017;0.0328
12.09.2017;0.1178
13.09.2017;0.0388
14.09.2017;0.0272
15.09.2017;0.0216
16.09.2017;0.0277
17.09.2017;0.1087
18.09.2017;0.0657
19.09.2017;0.4639
20.09.2017;0.725
21.09.2017;0.331
22.09.2017;0.1808
23.09.2017;0.113
24.09.2017;0.0626
25.09.2017;0.0454
26.09.2017;0.0295
27.09.2017;0.026
28.09.2017;0.0227
29.09.2017;0.0207
30.09.2017;0.0189
1.10.2017;0.0174
2.10.2017;0.0162
3.10.2017;0.0195
4.10.2017;0.0179
5.10.2017;0.015
6.10.2017;0.0529
7.10.2017;0.1844
8.10.2017;0.0388
9.10.2017;0.281
10.10.2017;0.1
11.10.2017;0.0503
12.10.2017;0.0334
13.10.2017;0.0278
14.10.2017;0.0236
15.10.2017;0.0208
16.10.2017;0.0188
17.10.2017;0.0174
18.10.2017;0.0165
19.10.2017;0.0153
20.10.2017;0.0144
21.10.2017;0.0135
22.10.2017;0.0134
23.10.2017;0.2262
24.10.2017;0.5234
25.10.2017;0.2824
26.10.2017;0.1649
27.10.2017;0.1703
28.10.2017;0.1257
29.10.2017;0.3595
30.10.2017;0.2959
31.10.2017;0.1111
1.11.2017;0.0681
2.11.2017;
3.11.2017;
4.11.2017;
5.11.2017;
6.11.2017;
7.11.2017;
8.11.2017;
9.11.2017;
10.11.2017;
11.11.2017;
12.11.2017;
13.11.2017;
14.11.2017;
15.11.2017;
16.11.2017;
17.11.2017;
18.11.2017;
19.11.2017;
20.11.2017;
21.11.2017;
22.11.2017;
23.11.2017;
24.11.2017;
25.11.2017;
26.11.2017;
27.11.2017;
28.11.2017;0.0325
29.11.2017;0.0303
30.11.2017;0.0281
1.12.2017;0.0248
2.12.2017;0.0224
3.12.2017;0.0208
4.12.2017;0.0193
5.12.2017;0.0181
6.12.2017;0.0173
7.12.2017;0.0173
8.12.2017;0.0178
9.12.2017;0.0169
10.12.2017;0.0161
11.12.2017;0.0834
12.12.2017;0.4834
13.12.2017;0.1115
14.12.2017;0.054
15.12.2017;0.0385
16.12.2017;0.0318
17.12.2017;0.0284
18.12.2017;0.0258
19.12.2017;0.0236
20.12.2017;0.0222
21.12.2017;0.0208
22.12.2017;0.02
23.12.2017;0.022
24.12.2017;0.0262
25.12.2017;0.0286
26.12.2017;0.0265
27.12.2017;0.0252
28.12.2017;0.0723
29.12.2017;0.0358
30.12.2017;0.0301
31.12.2017;0.2967
1.01.2018;0.1526
2.01.2018;0.0701
3.01.2018;0.0453
4.01.2018;0.0361
5.01.2018;0.2446
6.01.2018;0.1338
7.01.2018;0.0886
8.01.2018;0.1337
9.01.2018;0.2134
10.01.2018;0.203
11.01.2018;0.1063
12.01.2018;0.059
13.01.2018;0.0443
14.01.2018;0.0375
15.01.2018;0.0341
16.01.2018;0.0325
17.01.2018;0.0304
18.01.2018;0.0276
19.01.2018;0.0256
20.01.2018;0.024
21.01.2018;0.0239
22.01.2018;0.0217
23.01.2018;0.0213
24.01.2018;0.0213
25.01.2018;0.0265
26.01.2018;0.0275
27.01.2018;0.0257
28.01.2018;0.0259
29.01.2018;0.0809
30.01.2018;0.1282
31.01.2018;0.0576
1.02.2018;0.0376
2.02.2018;0.0317
3.02.2018;0.0287
4.02.2018;0.0247
5.02.2018;0.0233
6.02.2018;0.0231
7.02.2018;0.0228
8.02.2018;0.0216
9.02.2018;0.0208
10.02.2018;0.0202
11.02.2018;0.0194
12.02.2018;0.0189
13.02.2018;0.0183
14.02.2018;0.0177
15.02.2018;0.0169
16.02.2018;0.0167
17.02.2018;0.0166
18.02.2018;0.0163
19.02.2018;0.0155
20.02.2018;0.0154
21.02.2018;0.0151
22.02.2018;0.0146
23.02.2018;0.0143
24.02.2018;0.0138
25.02.2018;0.0134
26.02.2018;0.0134
27.02.2018;0.0133
28.02.2018;0.0129
1.03.2018;0.0126
2.03.2018;0.0126
3.03.2018;0.0122
4.03.2018;0.012
5.03.2018;0.0121
6.03.2018;0.0118
7.03.2018;0.0116
8.03.2018;0.0116
9.03.2018;0.0116
10.03.2018;0.0182
11.03.2018;0.0717
12.03.2018;0.2734
13.03.2018;0.2147
14.03.2018;0.119
15.03.2018;0.0688
16.03.2018;0.0787
17.03.2018;0.0695
18.03.2018;0.0415
19.03.2018;0.0319
20.03.2018;0.0277
21.03.2018;0.0234
22.03.2018;0.0224
23.03.2018;0.0222
24.03.2018;0.0211
25.03.2018;0.0216
26.03.2018;0.021
27.03.2018;0.0186
28.03.2018;0.0178
29.03.2018;0.0244
30.03.2018;0.0343
31.03.2018;0.1518
1.04.2018;0.1356
2.04.2018;0.0619
3.04.2018;0.1139
4.04.2018;0.3217
5.04.2018;0.328
6.04.2018;0.2335
7.04.2018;0.1897
8.04.2018;0.3528
9.04.2018;0.4943
10.04.2018;0.4681
11.04.2018;0.4026
12.04.2018;0.5463
13.04.2018;0.6393
14.04.2018;0.3784
15.04.2018;0.4191
16.04.2018;0.4635
17.04.2018;0.416
18.04.2018;0.3122
19.04.2018;0.2574
20.04.2018;0.272
21.04.2018;0.2374
22.04.2018;0.1948
23.04.2018;0.1903
24.04.2018;0.1892
25.04.2018;0.1165
26.04.2018;0.1328
27.04.2018;0.0882
28.04.2018;0.067
29.04.2018;0.0545
30.04.2018;0.0437
1.05.2018;0.0328
2.05.2018;0.0295
3.05.2018;0.0499
4.05.2018;0.028
5.05.2018;0.1693
6.05.2018;0.0598
7.05.2018;0.0374
8.05.2018;0.0321
9.05.2018;0.029
10.05.2018;0.0266
11.05.2018;0.0243
12.05.2018;0.0232
13.05.2018;0.022
14.05.2018;0.0234
15.05.2018;0.1554
16.05.2018;0.0974
17.05.2018;0.0424
18.05.2018;0.0374
19.05.2018;0.0323
20.05.2018;0.028
21.05.2018;0.0257
22.05.2018;0.0237
23.05.2018;0.0223
24.05.2018;0.0217
25.05.2018;0.022
26.05.2018;0.0213
27.05.2018;0.0567
28.05.2018;0.0369
29.05.2018;0.0212
30.05.2018;0.0348
31.05.2018;0.0446
1.06.2018;0.0678
2.06.2018;0.0436
3.06.2018;0.0282
4.06.2018;0.1263
5.06.2018;0.1764
6.06.2018;0.0708
7.06.2018;0.0675
8.06.2018;0.0734
9.06.2018;0.0389
10.06.2018;0.0357
11.06.2018;0.0291
12.06.2018;0.1714
13.06.2018;0.4773
14.06.2018;0.5012
15.06.2018;0.1529
16.06.2018;0.072
17.06.2018;0.0461
18.06.2018;0.0374
19.06.2018;0.033
20.06.2018;0.0291
21.06.2018;0.0272
22.06.2018;0.0275
23.06.2018;0.0258
24.06.2018;0.0263
25.06.2018;0.0294
26.06.2018;0.0249
27.06.2018;0.0379
28.06.2018;0.7158
29.06.2018;0.5095
30.06.2018;0.223
1.07.2018;0.0973
2.07.2018;0.0528
3.07.2018;0.0403
4.07.2018;0.0355
5.07.2018;0.0317
6.07.2018;0.0511
7.07.2018;0.0664
8.07.2018;0.0329
9.07.2018;0.0284
10.07.2018;0.0423
11.07.2018;0.0751
12.07.2018;0.0327
13.07.2018;0.0275
14.07.2018;0.0261
15.07.2018;0.0268
16.07.2018;0.0244
17.07.2018;0.031
18.07.2018;0.0232
19.07.2018;0.0203
20.07.2018;0.0189
21.07.2018;0.0181
22.07.2018;0.0195
23.07.2018;0.1776
24.07.2018;0.0482
25.07.2018;0.0299
26.07.2018;0.0247
27.07.2018;0.0225
28.07.2018;0.0204
29.07.2018;0.0187
30.07.2018;0.0176
31.07.2018;0.0167
1.08.2018;0.016
2.08.2018;0.0163
3.08.2018;0.016
4.08.2018;0.0149
5.08.2018;0.0144
6.08.2018;0.014
7.08.2018;0.0517
8.08.2018;0.026
9.08.2018;0.0184
10.08.2018;0.2802
11.08.2018;0.2428
12.08.2018;0.048
13.08.2018;0.033
14.08.2018;0.0272
15.08.2018;0.023
16.08.2018;0.0207
17.08.2018;0.0192
18.08.2018;0.0179
19.08.2018;0.0169
20.08.2018;0.0162
21.08.2018;0.0156
22.08.2018;0.0151
23.08.2018;0.0146
24.08.2018;0.0148
25.08.2018;0.0162
26.08.2018;0.1786
27.08.2018;0.0308
28.08.2018;0.0208
29.08.2018;0.0182
30.08.2018;0.0582
31.08.2018;0.0833
1.09.2018;0.6164
2.09.2018;0.2024
3.09.2018;0.0779
4.09.2018;0.0467
5.09.2018;0.1544
6.09.2018;0.0496
7.09.2018;0.0373
8.09.2018;0.0318
9.09.2018;0.0279
10.09.2018;0.0249
11.09.2018;0.0224
12.09.2018;0.0208
13.09.2018;0.0221
14.09.2018;0.0651
15.09.2018;0.0478
16.09.2018;0.0269
17.09.2018;0.0225
18.09.2018;0.0203
19.09.2018;0.0189
20.09.2018;0.0179
21.09.2018;0.0172
22.09.2018;0.0175
23.09.2018;0.0168
24.09.2018;0.0371
25.09.2018;0.0256
26.09.2018;0.0198
27.09.2018;0.0177
28.09.2018;0.0165
29.09.2018;0.0156
30.09.2018;0.0149
1.10.2018;0.0148
2.10.2018;0.0169
3.10.2018;0.0177
4.10.2018;0.0156
5.10.2018;0.0145
6.10.2018;0.014
7.10.2018;0.014
8.10.2018;0.0142
9.10.2018;0.0137
10.10.2018;0.0133
11.10.2018;0.0129
12.10.2018;0.0125
13.10.2018;0.0123
14.10.2018;0.012
15.10.2018;0.0118
16.10.2018;0.0116
17.10.2018;0.0114
18.10.2018;0.0113
19.10.2018;0.0111
20.10.2018;0.0109
21.10.2018;0.0109
22.10.2018;0.0109
23.10.2018;0.0106
24.10.2018;0.4169
25.10.2018;0.4252
26.10.2018;0.0796
27.10.2018;0.1096
28.10.2018;0.2672
29.10.2018;0.0804
30.10.2018;0.323
31.10.2018;0.0866
1.11.2018;0.0423
2.11.2018;0.0338
3.11.2018;0.043
4.11.2018;0.0338
5.11.2018;0.0293
6.11.2018;0.0254
7.11.2018;0.0226
8.11.2018;0.02
9.11.2018;0.0185
10.11.2018;0.0177
11.11.2018;0.0166
12.11.2018;0.0156
13.11.2018;0.0148
14.11.2018;0.014
15.11.2018;0.0135
16.11.2018;0.0131
17.11.2018;0.0127
18.11.2018;0.0124
19.11.2018;0.0124
20.11.2018;0.0121
21.11.2018;0.012
22.11.2018;0.0122
23.11.2018;0.0121
24.11.2018;0.0126
25.11.2018;0.0128
26.11.2018;0.0169
27.11.2018;0.0155
28.11.2018;0.0138
29.11.2018;0.013
30.11.2018;0.0125
1.12.2018;0.0123
2.12.2018;0.0123
3.12.2018;0.1963
4.12.2018;0.4585
5.12.2018;0.1663
6.12.2018;0.058
7.12.2018;0.1783
8.12.2018;0.2162
9.12.2018;0.0878
10.12.2018;0.0578
11.12.2018;0.0379
12.12.2018;0.0317
13.12.2018;0.029
14.12.2018;0.0264
15.12.2018;0.0246
16.12.2018;0.0238
17.12.2018;0.0221
18.12.2018;0.0207
19.12.2018;0.0207
20.12.2018;0.0203
21.12.2018;0.0197
22.12.2018;0.2314
23.12.2018;0.2494
24.12.2018;0.4648
25.12.2018;0.1602
26.12.2018;0.0835
27.12.2018;0.053
28.12.2018;0.0451
29.12.2018;0.0388
30.12.2018;0.0352
31.12.2018;0.0327
1.01.2019;0.0315
2.01.2019;0.0311
3.01.2019;0.0292
4.01.2019;0.0279
5.01.2019;0.0277
6.01.2019;0.0265
7.01.2019;0.0252
8.01.2019;0.0253
9.01.2019;0.0252
10.01.2019;0.0235
11.01.2019;0.0224
12.01.2019;0.0223
13.01.2019;0.0225
14.01.2019;0.0236
15.01.2019;0.0211
16.01.2019;0.0207
17.01.2019;0.0215
18.01.2019;0.0207
19.01.2019;0.0197
20.01.2019;0.0194
21.01.2019;0.0186
22.01.2019;0.0188
23.01.2019;0.0192
24.01.2019;0.0179
25.01.2019;0.017
26.01.2019;0.0169
27.01.2019;0.017
28.01.2019;0.0167
29.01.2019;0.0158
30.01.2019;0.0159
31.01.2019;0.0156
1.02.2019;0.0154
2.02.2019;0.136
3.02.2019;0.2572
4.02.2019;0.1119
5.02.2019;0.0509
6.02.2019;0.0383
7.02.2019;0.0343
8.02.2019;0.0315
9.02.2019;0.0307
10.02.2019;0.0318
11.02.2019;0.0316
12.02.2019;0.0266
13.02.2019;0.024
14.02.2019;0.0229
15.02.2019;0.0235
16.02.2019;0.0285
17.02.2019;0.0377
18.02.2019;0.0478
19.02.2019;0.0569
20.02.2019;0.0482
21.02.2019;0.0432
22.02.2019;0.1767
23.02.2019;0.0647
24.02.2019;0.0351
25.02.2019;0.0316
26.02.2019;0.0512
27.02.2019;0.0615
28.02.2019;0.0959
1.03.2019;0.2681
2.03.2019;0.2056
3.03.2019;0.1158
4.03.2019;0.1289
5.03.2019;0.1213
6.03.2019;0.0838
7.03.2019;0.1552
8.03.2019;0.1616
9.03.2019;0.1056
10.03.2019;0.1775
11.03.2019;0.2469
12.03.2019;0.1062
13.03.2019;0.063
14.03.2019;0.0444
15.03.2019;0.0469
16.03.2019;0.5103
17.03.2019;0.3915
18.03.2019;0.2659
19.03.2019;0.1287
20.03.2019;0.0756
21.03.2019;0.0603
22.03.2019;0.0892
23.03.2019;0.1813
24.03.2019;0.2713
25.03.2019;0.2859
26.03.2019;0.1527
27.03.2019;0.0913
28.03.2019;0.0589
29.03.2019;0.0719
30.03.2019;0.1262
31.03.2019;0.2165
1.04.2019;0.2677
2.04.2019;0.3152
3.04.2019;0.3946
4.04.2019;0.3907
5.04.2019;0.4026
6.04.2019;0.3231
7.04.2019;0.3406
8.04.2019;0.392
9.04.2019;0.4099
10.04.2019;0.3672
11.04.2019;0.275
12.04.2019;0.1426
13.04.2019;0.0914
14.04.2019;0.0651
15.04.2019;0.0724
16.04.2019;0.1013
17.04.2019;0.1708
18.04.2019;0.2613
19.04.2019;0.3234
20.04.2019;0.3395
21.04.2019;0.3392
22.04.2019;0.3741
23.04.2019;0.3606
24.04.2019;0.4943
25.04.2019;0.5203
26.04.2019;0.4826
27.04.2019;0.322
28.04.2019;0.2161
29.04.2019;0.156
30.04.2019;0.1672
1.05.2019;0.3331
2.05.2019;0.3169
3.05.2019;0.3119
4.05.2019;0.2258
5.05.2019;0.1786
6.05.2019;0.1033
7.05.2019;0.0704
8.05.2019;0.1695
9.05.2019;0.3191
10.05.2019;0.3072
11.05.2019;0.3251
12.05.2019;0.43
13.05.2019;0.271
14.05.2019;0.1476
15.05.2019;0.0937
16.05.2019;0.1127
17.05.2019;0.2263
18.05.2019;0.3392
19.05.2019;0.3422
20.05.2019;0.3282
21.05.2019;0.2424
22.05.2019;0.3088
23.05.2019;0.3444
24.05.2019;0.2253
25.05.2019;0.174
26.05.2019;0.1688
27.05.2019;0.1636
28.05.2019;0.2913
29.05.2019;0.3834
30.05.2019;0.3636
31.05.2019;0.1756
1.06.2019;0.1457
2.06.2019;0.1275
3.06.2019;0.0888
4.06.2019;0.0642
5.06.2019;0.0494
6.06.2019;0.0469
7.06.2019;0.0406
8.06.2019;0.0335
9.06.2019;0.03
10.06.2019;0.0282
11.06.2019;0.0263
12.06.2019;0.0231
13.06.2019;0.0207
14.06.2019;0.018
15.06.2019;0.0163
16.06.2019;0.0153
17.06.2019;0.0146
18.06.2019;0.0139
19.06.2019;0.0164
20.06.2019;0.0174
21.06.2019;0.0527
22.06.2019;0.0698
23.06.2019;0.2075
24.06.2019;0.2409
25.06.2019;0.0444
26.06.2019;0.0295
27.06.2019;0.024
28.06.2019;0.0207
29.06.2019;0.0181
30.06.2019;0.0165
1.07.2019;0.0262
2.07.2019;0.0249
3.07.2019;0.0165
4.07.2019;0.0149
5.07.2019;0.014
6.07.2019;0.0133
7.07.2019;0.0128
8.07.2019;0.013
9.07.2019;0.0122
10.07.2019;0.0117
11.07.2019;0.0113
12.07.2019;0.0114
13.07.2019;0.0146
14.07.2019;0.0721
15.07.2019;0.0176
16.07.2019;0.0135
17.07.2019;0.0121
18.07.2019;0.0116
19.07.2019;0.0111
20.07.2019;0.0108
21.07.2019;0.0104
22.07.2019;0.0101
23.07.2019;0.0099
24.07.2019;0.0096
25.07.2019;0.0094
26.07.2019;0.0092
27.07.2019;0.1507
28.07.2019;0.0485
29.07.2019;0.0189
30.07.2019;0.0148
31.07.2019;0.0131
1.08.2019;0.0123
2.08.2019;0.0153
3.08.2019;0.0197
4.08.2019;0.0283
5.08.2019;0.0157
6.08.2019;0.0129
7.08.2019;0.0208
8.08.2019;0.0508
9.08.2019;0.0169
10.08.2019;0.0137
11.08.2019;0.0124
12.08.2019;0.0117
13.08.2019;0.0111
14.08.2019;0.0116
15.08.2019;0.0107
16.08.2019;0.0104
17.08.2019;0.0101
18.08.2019;0.0097
19.08.2019;0.147
20.08.2019;0.1256
21.08.2019;0.0272
22.08.2019;0.0203
23.08.2019;0.0162
24.08.2019;0.0147
25.08.2019;0.0141
26.08.2019;0.0128
27.08.2019;0.0121
28.08.2019;0.0116
29.08.2019;0.0159
30.08.2019;0.0151
31.08.2019;0.0131
1.09.2019;0.0114
2.09.2019;0.0156
3.09.2019;0.0433
4.09.2019;0.0157
5.09.2019;0.0125
6.09.2019;0.0115
7.09.2019;0.1056
8.09.2019;0.1135
9.09.2019;0.1913
10.09.2019;0.0463
11.09.2019;0.0276
12.09.2019;0.0207
13.09.2019;0.0173
14.09.2019;0.0157
15.09.2019;0.0147
16.09.2019;0.0137
17.09.2019;0.0135
18.09.2019;0.0124
19.09.2019;0.0117
20.09.2019;0.0113
21.09.2019;0.0109
22.09.2019;0.0105
23.09.2019;0.0103
24.09.2019;0.0108
25.09.2019;0.0101
26.09.2019;0.0099
27.09.2019;0.0097
28.09.2019;0.0175
29.09.2019;0.0136
30.09.2019;0.0108
1.10.2019;0.0098
2.10.2019;0.0217
3.10.2019;0.0404
4.10.2019;0.0181
5.10.2019;0.0335
6.10.2019;0.1724
7.10.2019;0.1086
8.10.2019;0.0628
9.10.2019;0.042
10.10.2019;0.0415
11.10.2019;0.0335
12.10.2019;0.0272
13.10.2019;0.0215
14.10.2019;0.0178
15.10.2019;0.016
16.10.2019;0.0176
17.10.2019;0.0155
18.10.2019;0.0141
19.10.2019;0.0131
20.10.2019;0.0122
21.10.2019;0.0116
22.10.2019;0.0112
23.10.2019;0.0108
24.10.2019;0.0105
25.10.2019;0.0102
26.10.2019;0.0099
27.10.2019;0.0097
28.10.2019;0.0097
29.10.2019;0.0105
30.10.2019;0.0105
31.10.2019;0.0106
1.11.2019;0.0102
2.11.2019;0.0105
3.11.2019;0.0112
4.11.2019;0.0332
5.11.2019;0.0981
6.11.2019;0.091
7.11.2019;0.116
8.11.2019;0.0494
9.11.2019;0.0572
10.11.2019;0.0412
11.11.2019;0.0298
12.11.2019;0.068
13.11.2019;0.2581
14.11.2019;0.1164
15.11.2019;0.3132
16.11.2019;0.4102
17.11.2019;0.1553
18.11.2019;0.1573
19.11.2019;0.0847
20.11.2019;0.046
21.11.2019;0.037
22.11.2019;0.0314
23.11.2019;0.0278
24.11.2019;0.0246
25.11.2019;0.0222
26.11.2019;0.0199
27.11.2019;0.0186
28.11.2019;0.0175
29.11.2019;0.0167
30.11.2019;0.0156
1.12.2019;0.0147
2.12.2019;0.014
3.12.2019;0.0131
4.12.2019;0.0126
5.12.2019;0.0125
6.12.2019;0.0121
7.12.2019;0.012
8.12.2019;0.0119
9.12.2019;0.0117
10.12.2019;0.0114
11.12.2019;0.011
12.12.2019;0.0109
13.12.2019;0.0108
14.12.2019;0.0106
15.12.2019;0.0101
16.12.2019;0.0102
17.12.2019;0.0157
18.12.2019;0.0264
19.12.2019;0.0272
20.12.2019;0.0414
21.12.2019;0.1331
22.12.2019;0.11
23.12.2019;0.0718
24.12.2019;0.0377
25.12.2019;0.0396
26.12.2019;0.0336
27.12.2019;0.0265
28.12.2019;0.023
29.12.2019;0.0214
30.12.2019;0.0207
31.12.2019;0.024
1.01.2020;0.0234
2.01.2020;0.022
3.01.2020;0.0229
4.01.2020;0.027
5.01.2020;0.0262
6.01.2020;0.0222
7.01.2020;0.0208
8.01.2020;0.0198
9.01.2020;0.0404
10.01.2020;0.0511
11.01.2020;0.0419
12.01.2020;0.0309
13.01.2020;0.0263
14.01.2020;0.023
15.01.2020;0.0214
16.01.2020;0.0207
17.01.2020;0.0249
18.01.2020;0.0243
19.01.2020;0.0206
20.01.2020;0.018
21.01.2020;0.0174
22.01.2020;0.018
23.01.2020;0.018
24.01.2020;0.0182
25.01.2020;0.0178
26.01.2020;0.0167
27.01.2020;0.0175
28.01.2020;0.0176
29.01.2020;0.0162
30.01.2020;0.0148
31.01.2020;0.2039
1.02.2020;0.2744
2.02.2020;0.4782
3.02.2020;0.5371
4.02.2020;0.2487
5.02.2020;0.1166
6.02.2020;0.059
7.02.2020;0.0422
8.02.2020;0.036
9.02.2020;0.0334
10.02.2020;0.0391
11.02.2020;0.0388
12.02.2020;0.0309
13.02.2020;0.0284
14.02.2020;0.0264
15.02.2020;0.0264
16.02.2020;0.0307
17.02.2020;0.0724
18.02.2020;0.1151
19.02.2020;0.0501
20.02.2020;0.0348
21.02.2020;0.0303
22.02.2020;0.027
23.02.2020;0.1261
24.02.2020;0.4619
25.02.2020;0.169
26.02.2020;0.1233
27.02.2020;0.0655
28.02.2020;0.0432
29.02.2020;0.0362
1.03.2020;0.0324
